epoch,acc,f1,loss,val_acc,val_f1,val_loss
0,0.9764659754071507,0.7204887955336372,0.27951120459552253,0.9854191371461332,0.8488632321123524,0.1511367678876476
1,0.9879187314506419,0.8722799086418503,0.12772009135814966,0.9899184001149242,0.8933631701716299,0.10663682982837011
2,0.9906690747259614,0.9035512383975902,0.09644876160240984,0.9914606636030391,0.9121453590741891,0.0878546409258109
3,0.9919654659095748,0.9170370510969051,0.08296294890309484,0.9922768539890835,0.9209181713628091,0.07908182863719089
4,0.9927191492767997,0.925088654313993,0.07491134568600698,0.9930242582110329,0.9272849224322685,0.07271507756773149
5,0.9933308648851633,0.9319365204649794,0.06806347953502054,0.9934719686878495,0.9322283575193986,0.06777164248060136
6,0.9938971543524928,0.9377279257437504,0.06227207425624956,0.994056545074835,0.9389012957892224,0.06109870421077755
7,0.9941126561950836,0.9398467038877814,0.0601532961122186,0.9943702639106738,0.941672537136144,0.05832746286385599
8,0.9943695288327052,0.9424987319028214,0.05750126809717854,0.9945735771449662,0.9441459738669554,0.05585402613304453
9,0.9948058660908444,0.9471090222041528,0.052890977795847144,0.9947018127875095,0.945179523835358,0.05482047616464202
10,0.99488300649582,0.9476146574951851,0.05238534250481485,0.9947313242229743,0.9459328749655685,0.054067125034431465
11,0.9950790400709792,0.9496604386362,0.050339561363800064,0.9949938903636881,0.9489257080106119,0.051074291989388086
12,0.9952394310243451,0.9515215902973808,0.04847840970261922,0.9952277056153876,0.9508550857569074,0.049144914243092606
13,0.9953052631412589,0.9517785021065736,0.04822149789342643,0.9949571830088674,0.9474843686458817,0.05251563135411827
14,0.9954762570378078,0.9537744538592733,0.046225546140726714,0.9952350405204039,0.951505882146523,0.048494117853477015
15,0.9956078536969725,0.9549994999776665,0.04500050002233347,0.995495233861722,0.953809359804352,0.046190640195647954
16,0.9956924998320391,0.9561101573706878,0.04388984262931213,0.9955769737070177,0.9541056151818805,0.04589438481811952
17,0.9957980876873258,0.9572131101964771,0.042786889803522896,0.9956765394396525,0.9554312172190077,0.044568782780992355
18,0.9958585748101152,0.9575483673024118,0.04245163269758824,0.9957278368928508,0.956097246704247,0.04390275329575296
19,0.995896368751268,0.95802773491897,0.04197226508103008,0.9956638172542678,0.9550928619711658,0.04490713802883422
20,0.9959966473156314,0.9590125888502521,0.0409874111497479,0.9956202825466139,0.9545216062200368,0.04547839377996316
21,0.9960894123882633,0.9599737266150113,0.040026273384988646,0.9957555702596982,0.9562786551730338,0.043721344826966234
22,0.9961274319887333,0.9603225401947407,0.03967745980525925,0.9958893068674657,0.9574189439861951,0.04258105601380495
23,0.9961499479562944,0.960372603210669,0.03962739678933101,0.9957543298038984,0.9567943855088583,0.04320561449114166
24,0.9962637543227085,0.9617131598275914,0.03828684017240858,0.9959533806413664,0.9581388624006787,0.04186113759932126
25,0.9962724378399604,0.9617418927071891,0.038258107292810914,0.9960058900533791,0.9589282985465397,0.04107170145346032
26,0.9963569779486434,0.962853288022624,0.037146711977375936,0.9959609719641455,0.9583862723469886,0.041613727653011426
27,0.9963030939445083,0.9620216703226172,0.03797832967738285,0.9960146373949147,0.9590754903259683,0.04092450967403171
28,0.9964134722714726,0.9630450578843712,0.036954942115628726,0.9961277765579117,0.9602073712127409,0.03979262878725904
29,0.9964584344982126,0.9639239159171396,0.03607608408286045,0.996233439398655,0.9610618890316848,0.03893811096831524
30,0.9964793350199144,0.9638731554677984,0.03612684453220163,0.9961362424633013,0.9601527343426745,0.03984726565732551
31,0.99649703226942,0.9640640700284667,0.03593592997153332,0.996149361615758,0.960300565427209,0.03969943457279097
32,0.9965300313887947,0.9644461365695469,0.03555386343045304,0.9961921046693022,0.9607591399922751,0.03924086000772483
33,0.9966095334540995,0.9651813922716177,0.03481860772838231,0.9961133000617302,0.9603533684194784,0.03964663158052163
34,0.9965926124547348,0.964939473759301,0.03506052624069895,0.9959136268575385,0.9577917610649758,0.04220823893502422
35,0.9965947694984547,0.9650563437934351,0.034943656206564956,0.9961133294817507,0.9602343419390883,0.039765658060911695
36,0.9966747671721358,0.9658910768130098,0.034108923186990235,0.9960931010512442,0.9595967878444503,0.040403212155549637
