epoch,acc,f1,loss,lr,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.7315534747543588,0.15534072797086124,0.7841269555872521,0.001,0.07719416294527133,0.6317281633351757,0.9319366132263589,0.29712040049839866,0.5799135486636542,0.18331961412872888,0.6322431279494699
1,0.9528645205814227,0.39233834349212393,0.5148719356650799,0.001,0.285045590218717,0.6602086538234643,0.9755945938878354,0.4791815513003189,0.49732633924062275,0.42202610621410136,0.5327670152208447
2,0.9680709195348014,0.483271610980804,0.43762330064731364,0.001,0.37152406116700276,0.6799751977081847,0.9664619797098953,0.48213918863144595,0.41147073444011995,0.3498662931729207,0.7123926055114881
3,0.9733619344445457,0.5331807667142259,0.4007232851159256,0.001,0.4323206752934287,0.698304351715915,0.9637461974557522,0.5001154784607676,0.36806148607118994,0.34833702339535266,0.7971796994715665
4,0.9734533532003385,0.5628834071412551,0.3662485118988341,0.001,0.4700513050883217,0.7385208003420746,0.9710207381079682,0.5620144568713366,0.3266511137506603,0.4120236078722287,0.8041053678082154
5,0.9770953452165148,0.5974159413470631,0.3363540502248612,0.001,0.489061707812073,0.755049921110668,0.9765063413476522,0.6163549201678385,0.29377378193678055,0.4708561153538459,0.8093261586881317
6,0.9797533452510834,0.6076529300977699,0.33063324230962093,0.001,0.505425358965861,0.7618254858308133,0.9773986197150915,0.634616795894319,0.2662151450604464,0.4891566217473123,0.8416656319019014
7,0.9757481138263129,0.5832459173305372,0.3343649287666895,0.001,0.46786085489840634,0.7797036678653902,0.9840336394520988,0.6780262568355662,0.30024367201644764,0.6177950770454069,0.7278592829155711
8,0.9804135204943936,0.6241715937457254,0.3102588513783649,0.001,0.5210286943629319,0.782682073063555,0.9798508360322598,0.6637803521831479,0.24132998379985843,0.5195945229678027,0.8583399922446867
9,0.9815565814486648,0.6504939740474245,0.27427786562295087,0.001,0.5307284343031655,0.81367852097064,0.9786150154814256,0.647046001084083,0.2545890971622636,0.5094096919076633,0.8469481373255232
10,0.9808661563206563,0.6416135937371085,0.2791196653800728,0.001,0.5226700355389476,0.8151263146603529,0.9868466463764157,0.7232888040289415,0.27058633977333,0.678813553489415,0.7444576673803076
11,0.9814434275690433,0.6458852061655669,0.2849643583846303,0.001,0.542948585102516,0.8034850010829689,0.9828107742081701,0.6932804526480953,0.23540011602165425,0.5727290352888866,0.8364024848009632
12,0.9827042293232099,0.6691226024279552,0.2541686620859973,0.001,0.5503123393364712,0.8307721431540177,0.9787316749581193,0.6578914697191357,0.22653413926605628,0.5035853665486901,0.8935782308072115
13,0.9825532647360743,0.6608188268357673,0.26518528967832045,0.001,0.5475468880340325,0.828448786935975,0.9794057644573988,0.6606647166530643,0.2308520442616623,0.512774502281594,0.879823692077029
14,0.9839927237645715,0.6923139927397787,0.22466940689930873,0.001,0.5646750315100746,0.8614784629471535,0.9815252512957142,0.6830560021695837,0.2175389380581611,0.5458418289117054,0.8780497713426573
15,0.9828379133106333,0.6796323254836344,0.2382383043259646,0.001,0.560233994395332,0.849645827460078,0.9815684599159038,0.6867783459941897,0.21249165946403437,0.5456485648070817,0.8861969144998398
16,0.9839088618755341,0.6871134696478864,0.23614548740133776,0.001,0.5704303621190839,0.8458657899986853,0.9802008550778954,0.6762955568533028,0.20732669123506123,0.5261369864497565,0.9082275502449644
17,0.9841108723024351,0.6984592637920801,0.21707950361007083,0.001,0.5740386678845482,0.8681070923277762,0.9775260971710745,0.6502439901892063,0.21496571376260404,0.48938168756729733,0.9250868216025091
18,0.985012088729217,0.6998752875138173,0.22115684821542386,0.001,0.583451597300251,0.8629217625191782,0.9852327372120545,0.7214908652600989,0.21717826138555477,0.6184466697473442,0.8390526913963587
