epoch,acc,f1_2,loss,lr,precision,recall,val_acc,val_f1_2,val_loss,val_precision,val_recall
13,0.9906870058152528,0.758552622289059,0.2414473777851172,0.0005,0.791593451415543,0.7409285249444038,0.9837354827771144,0.3755586269946225,0.6244413879065387,0.8102010509609121,0.2514869710512921
14,0.9910852162711388,0.7471782021982744,0.2528217964995224,0.00025,0.7874657948196462,0.7271286042126934,0.9838759034080843,0.38630513635884345,0.6136948487399954,0.8174293705847411,0.2624828201611485
15,0.9909878610509687,0.7483649955386609,0.2516350044613391,0.00025,0.7788169391914807,0.7295631488076354,0.9840725459883698,0.41770591619795405,0.582294083802046,0.780531516644807,0.2901518947519032
16,0.9912071586710162,0.7408183776171862,0.25918162211907647,0.00025,0.7714235189543889,0.7299625081694232,0.9840638837983123,0.4139367468589175,0.5860632636905772,0.7852948650849604,0.2861974186601892
17,0.991238214009631,0.7612051506221822,0.2387948487184744,0.000125,0.7882754805341231,0.7457449623441275,0.9841956638656886,0.4451770953899991,0.5548229238628286,0.7642206634040427,0.3210832286725002
18,0.9914423825994002,0.7459927484129383,0.25400725270794555,0.000125,0.7888617766114463,0.7162249797740868,0.9840962987030502,0.45001810815482013,0.5499818831418468,0.7446151961267522,0.3286996299186639
19,0.9913246373159695,0.7619650208317073,0.23803497864081796,0.000125,0.7846925759078127,0.748161201806228,0.9841870248845194,0.44587957568928205,0.554120433014051,0.7617692868266486,0.32143439378886096
20,0.9915155742020734,0.7707026585013466,0.22929734149865344,6.25e-05,0.8051067443020576,0.7500852612795028,0.9842064755152812,0.4527627219141057,0.5472372780858943,0.757055545802665,0.3278661324123366
21,0.9916273835486016,0.7763092908184085,0.22369070918159148,6.25e-05,0.8068054263043193,0.7539739513819197,0.984079000169197,0.4658286629524906,0.5341713370475094,0.7354291561430535,0.345083439772108
22,0.9916214399633154,0.769871892786659,0.23012810655399762,6.25e-05,0.8010183691450979,0.75166480045403,0.9841611089959609,0.45871046607473254,0.5412895531780952,0.7526300760497034,0.33450326560872845
23,0.9916339972905354,0.7687736396240977,0.2312263603759023,3.125e-05,0.8017403652182723,0.7476020845691714,0.984100611863938,0.4605786758186543,0.5394213241813457,0.7454278036556413,0.33721895806029833
24,0.9916527632590943,0.782232876108811,0.21776712389118905,3.125e-05,0.8130486778980863,0.7591879837280882,0.9841762243118961,0.4590439268973021,0.5409560731026979,0.7522653430964039,0.33439233688126624
25,0.9916183297085551,0.7812184103294811,0.21878158967051886,3.125e-05,0.8065124560246425,0.7637996569407725,0.9841805559343997,0.46432991945638064,0.5356700805436193,0.7447614005181642,0.34119637679737225
26,0.9916916584546587,0.7830823369785748,0.21691766302142523,1.5625e-05,0.8075496636133278,0.76376398501143,0.9841783848484006,0.4619327952376509,0.5380671942128544,0.7501286822082722,0.3374987297353491
27,0.9917352721754429,0.7603368660253761,0.23966313331528047,1.5625e-05,0.7917889067820744,0.7462731593214305,0.9841827038115105,0.46271330408290423,0.5372867151699235,0.749107535961455,0.3384158600748113
28,0.9917475631279228,0.768484989098743,0.231515010901257,1.5625e-05,0.7974293959879242,0.7490312422798798,0.9842000007629395,0.4603120945723711,0.5396879035814673,0.7524506518271117,0.33532605696040974
29,0.9917606605892688,0.7833807568634505,0.21661924313654943,1e-05,0.8148445887903196,0.7577630980352384,0.9841589294703661,0.46630660859884415,0.5336934106539836,0.7435224931851953,0.3434520279411721
30,0.9916818039079683,0.781927511359738,0.21807248798091855,1e-05,0.8057949790912392,0.7666380324986128,0.9841740658852907,0.464736293638702,0.5352637082074596,0.7453762356158906,0.34135592854128477
31,0.9917460782865507,0.7682000936660092,0.2317999076526777,1e-05,0.7991357266375448,0.7499650199856378,0.9841891938606194,0.4665391811754851,0.5334608206706765,0.7434853194034206,0.34353110906297124
32,0.9917857749799711,0.7761799766954067,0.22382002330459325,1e-05,0.8067078260721359,0.7556601183868088,0.9842043176161505,0.46394419933842346,0.5360558006615765,0.7486834721227663,0.33966818702431906
33,0.9917381070883928,0.7755042873652636,0.22449571263473644,1e-05,0.8027751394341477,0.761246742796054,0.9842000028728384,0.46532598981815104,0.5346740188851821,0.746538525661536,0.3416864548900486
34,0.9917976576670081,0.7708310598293237,0.2291689401706763,1e-05,0.805111510827478,0.7469675364220036,0.984212963981966,0.46147628932927565,0.5385237193740575,0.7529782737250876,0.3363948335162306
35,0.9917602528513005,0.7632625498273203,0.23673745066718718,1e-05,0.7932130797246916,0.7400203588196134,0.9841827017016116,0.4677195773187992,0.532280431384534,0.7430855900840422,0.3449479400847865
36,0.9917116391975268,0.7752394568076176,0.2247605431923824,1e-05,0.8066035226910515,0.7556399732036928,0.9841719053487862,0.46078685928235014,0.5392131320143168,0.7506601694410882,0.33651559490018185
37,0.9917557941073865,0.7600220935007113,0.23997790649928877,1e-05,0.7973062182422233,0.7373463962457877,0.9841654221568488,0.47161751405327723,0.5283824753972282,0.7373085976701922,0.3506071789074788
38,0.9917632241164689,0.776614254554816,0.22338574544518394,1e-05,0.8085200733843103,0.7563636453278297,0.9841891922781952,0.46788013508889525,0.5321198649111047,0.7419639287796695,0.345606086000932
39,0.9917626850372923,0.774443376117048,0.225556623882952,1e-05,0.8021744903737464,0.7573319159250343,0.9842064570536656,0.46429716433044027,0.5357028356695597,0.7482302547556109,0.3404465646079156
40,0.9917857749799711,0.7742903613674957,0.22570963797316088,1e-05,0.79952865390651,0.7570245526401342,0.984208639216634,0.46547504890281544,0.5345249598005176,0.7473958298168352,0.34178123352801904
41,0.9918518142890086,0.7865697852278177,0.21343021477218224,1e-05,0.8209112803492926,0.7622976241122305,0.9842043054842315,0.4679463890801489,0.5320536003703564,0.744411254351118,0.34499968047690605
42,0.9917829366384354,0.7893189476654593,0.2106810523345407,1e-05,0.8102620225564569,0.7773177222867983,0.9841978302044151,0.4667464979981954,0.5332534914523099,0.744950960695216,0.343634344835197
43,0.9918269602070867,0.7743890918461622,0.22561090815383777,1e-05,0.803328296515794,0.7541416187201981,0.984189176981428,0.46488821585621454,0.5351117648909577,0.747047249194795,0.3412058019796304
44,0.9918478880308371,0.7846004828415086,0.21539951715849143,1e-05,0.8143514160033876,0.7629927309740961,0.9842000028728384,0.4607079021171131,0.53929210658622,0.7532829320536251,0.33553426086375143
45,0.9918514015400304,0.7566459670794748,0.24335403357986854,1e-05,0.8147165336176357,0.7181915635556246,0.9840660306204737,0.4638332703472239,0.5361667191032815,0.7405570439532795,0.3409627658867203
46,0.9917578248851067,0.7739114397394974,0.22608856026050264,1e-05,0.8022394906894296,0.7564988382885941,0.9841178940460745,0.46042108192908027,0.539578898818092,0.7462941671894715,0.3363835041501881
47,0.9918451868327318,0.7845512863281554,0.21544871367184462,1e-05,0.8129201228112246,0.761892011999029,0.9841546252765486,0.46299030559252846,0.5370097049569662,0.7442483063292714,0.33953948305771414
48,0.9918712514691648,0.7775892385866789,0.22241076062210893,1e-05,0.8064514923412188,0.757045419738356,0.9841546400458412,0.4619387559658658,0.5380612527374673,0.7460307257365336,0.3380750905623478
49,0.99189745008418,0.7776754191227718,0.2223245802178847,1e-05,0.8270910590623333,0.744195060260528,0.9841049292446238,0.46571333640444595,0.5342866635955541,0.737807291798887,0.3434265775490651
50,0.9918135900413041,0.7889056680476771,0.2110943319523229,1e-05,0.8126227533922786,0.7728224564178855,0.9841351725358879,0.4699116146142504,0.5300884046385773,0.7340146176582945,0.3488052294845075
51,0.9918499232920925,0.7760592302785511,0.22394076939177723,1e-05,0.8050599517547978,0.7587994865215986,0.984171911678483,0.4654170654516305,0.5345829239988749,0.7436748268329991,0.3421372464009091
52,0.9918817888318965,0.792812899414417,0.20718710058558304,1e-05,0.8203333355156721,0.7708556992290294,0.9841740938414515,0.4680496799734841,0.5319503007736881,0.7411152388142274,0.34549096490429565
53,0.991853562867747,0.7880292039001937,0.21197079609980626,1e-05,0.8117012671664753,0.7705242974040782,0.9841697469221807,0.46720498853025183,0.5327950009202536,0.7404130386040274,0.3448161325887241
54,0.9918518061131503,0.7707284343618471,0.22927156539089913,1e-05,0.8002607247141083,0.769386345306329,0.9841654300689697,0.47107901536257923,0.5289210038902485,0.7351941234242599,0.35007224568223533
55,0.9919070353550193,0.7566686726249425,0.24333132737505753,1e-05,0.7831437024658761,0.7389376159526605,0.9841978317868393,0.46447142853146106,0.5355285627652059,0.745233296293073,0.3409856196525878
56,0.9919313411269568,0.7817221268088417,0.21827787319115832,1e-05,0.819874641378369,0.7543436552570985,0.9841762179821993,0.4696716795452928,0.5303283117513741,0.7380129636916439,0.34782089569927316
57,0.9918636848441268,0.7862034968834007,0.21379650245725582,1e-05,0.8126395753527109,0.767640633788784,0.9841999902134448,0.46840485904069074,0.5315951304098147,0.7415881172745629,0.3458938166103532
58,0.9918981231419386,0.7798190900182302,0.22018090998176978,1e-05,0.8091673310351583,0.7668005673099408,0.9842216214247509,0.4709742340893872,0.5290257572072797,0.7383089999182034,0.3491965690545276
59,0.9919163497675837,0.7853773279791385,0.2146226721527302,1e-05,0.8123255935786045,0.7672036553906129,0.9841913459575282,0.468141375917249,0.5318586135332564,0.7426177479524528,0.34522848952133045
60,0.9919262048417488,0.7879375636050131,0.21206243639498684,1e-05,0.8191125450936039,0.767309356711607,0.9841913438476293,0.46155701089749296,0.5384430083553348,0.7528760570340451,0.335918915878355
61,0.9918929889666296,0.7791441195042788,0.22085588062758996,1e-05,0.8346960654037189,0.7441154368947037,0.9841200487803569,0.4605295460308548,0.5394704521229837,0.748692589523518,0.3352533530081268
62,0.9918545062563061,0.7680481147449628,0.23195188525503715,1e-05,0.8033816454421102,0.7426758347886854,0.9841135582037731,0.45887629278993186,0.5411237072100682,0.7496382182678291,0.3332217809109561
63,0.9918820544154243,0.7872064319332089,0.2127935680667911,1e-05,0.8120993475998397,0.7687185410640937,0.9841027803125635,0.4551292391477433,0.5448707415994289,0.7553547378134938,0.32840235636825055
64,0.9919074425655129,0.7749840631685426,0.22501593749080084,1e-05,0.819739185998925,0.7422241536916885,0.9841135603136721,0.45380774193105444,0.5461922388161178,0.7557035890300717,0.3267891902839188
65,0.9918640978568423,0.7849522222459844,0.21504777775401562,1e-05,0.8125533081788933,0.7620646373360558,0.9841978412813845,0.4700216445247684,0.5299783660247263,0.7427178568544641,0.3465237229798747
66,0.9919206753241278,0.7866128661991221,0.21338713380087793,1e-05,0.8186176469368217,0.7628452793686791,0.9842172961319442,0.4703713615911197,0.5296286471122134,0.7423616711017305,0.3471409958020776
67,0.991877460110504,0.7882653277004714,0.21173467229952855,1e-05,0.8136376427338187,0.7696927242574438,0.9842107892036438,0.47236688369143326,0.5276331163085668,0.7395722080120998,0.35000467247667566
68,0.9919135151183711,0.7855740996588648,0.2144259003411352,1e-05,0.8113851059327083,0.7647729996031365,0.9842107823464723,0.4708066899164588,0.5291933100835412,0.7423110166482166,0.34784380419064415
69,0.9919276902105956,0.7806619148602528,0.2193380844804038,1e-05,0.8156967475614717,0.7547598750190397,0.9842518478368236,0.47343466266066625,0.5265653565921614,0.7411548315951254,0.3509895239783599
70,0.9919074391369271,0.7874878608020006,0.21251213919799938,1e-05,0.823516842802014,0.7618124986116865,0.9842237671919628,0.47775436898248386,0.5222456328636778,0.733614529656098,0.35732998336310934
71,0.9918771926808146,0.7857704856226929,0.21422951437730706,1e-05,0.8113812515429691,0.7692749405329207,0.9842280692758814,0.4725339739723543,0.5274660260276457,0.7428218558826277,0.3495851230304853
72,0.9919390361920922,0.7757921129201366,0.22420788707986342,1e-05,0.8233723157802514,0.7421520489507016,0.9841243735456888,0.45694715312096923,0.5430528574285254,0.7547649171500079,0.3304113176016681
73,0.9918897476343982,0.7792851262915451,0.2207148737084549,1e-05,0.8167943139519311,0.7525759279991673,0.9841913485949019,0.47339955315125726,0.5266004468487427,0.7390227697591866,0.35106959991750464
74,0.9918973121495374,0.7891240813563355,0.21087591864366448,1e-05,0.8138751983642578,0.7700253930767026,0.9842129428829767,0.4692066857772591,0.530793322926074,0.7442029646012636,0.3455422314922367
75,0.9919148696734842,0.7848080686186399,0.21519193132366754,1e-05,0.8100358762209658,0.7689909428745443,0.9842324114478795,0.4717228932190785,0.5282771154842546,0.7413488515710409,0.34888233811454433
76,0.9919252619806644,0.7664108105597243,0.23358919003368478,1e-05,0.7925048832971174,0.7488834057168096,0.984225944080184,0.46742911201662724,0.5325708985328674,0.7470462870808829,0.3431467024889667
77,0.9919468681369208,0.756771012679138,0.24322898699119028,1e-05,0.8097628977446429,0.7264424839378458,0.9842302546036982,0.4763800905341596,0.5236199007625073,0.7354807046662389,0.3551619490690991
78,0.991947276666101,0.7904737251522267,0.20952627484777334,1e-05,0.8129400587187404,0.776348106892763,0.9842345735668081,0.4695159937955637,0.5304840149077694,0.7454560098394883,0.345562203795509
79,0.9919696917048598,0.7847649331113934,0.21523506688860666,1e-05,0.8144780539833338,0.7616719724857701,0.9842648047261533,0.473637807685717,0.5263621923142829,0.7411050348155266,0.3509852174109062
80,0.9919210769961365,0.7810986871476722,0.21890131272045912,1e-05,0.8099452502596959,0.765016079212712,0.9842475394232083,0.47478755279979873,0.5252124472002012,0.7406864725382982,0.3523984108350973
81,0.9919297241531642,0.7911401849932376,0.20885981500676248,1e-05,0.8196476945834877,0.7702163932597743,0.9842583315562358,0.4742826764035014,0.5257173322998316,0.7410119508220031,0.35172863792529147
82,0.9919791445795414,0.7926976730865715,0.2073023269134285,1e-05,0.8209639539760826,0.7719235575832097,0.984251840979652,0.4721483047557088,0.5278517144971189,0.7437460359218901,0.3488945061654116
83,0.9919424144040166,0.7906837518763753,0.20931624812362468,1e-05,0.8193274609810484,0.7684916871047653,0.9842475373133094,0.4738368766497722,0.5261631128007331,0.7417858359033027,0.3511089060158856
84,0.991950920197816,0.7950889159620336,0.20491108403796643,1e-05,0.8187663468111933,0.7776116879112953,0.9842345630173135,0.46824190838147056,0.5317580916185295,0.7471084615825552,0.343975671360978
85,0.9919763075566925,0.7870331960441792,0.21296680395582082,1e-05,0.8369479461581306,0.7482272523694333,0.9842021465301514,0.44775366967758246,0.5522463321685791,0.7723710526407292,0.3178250967665056
86,0.9919420095671595,0.7780507876809719,0.22194921231902806,1e-05,0.8125938817990564,0.7547399639028364,0.9841762253668456,0.46608723053889994,0.5339127800105947,0.7529651939341452,0.34019765521572753
87,0.9919359275197561,0.7875519345403212,0.2124480655235527,1e-05,0.8204065527008698,0.7650542638029706,0.9842129740039859,0.46918756719184135,0.530812422258664,0.7505431059187493,0.3440856271612961
88,0.9919405263082116,0.76988116121002,0.23011883882294715,1e-05,0.8002397168131001,0.747738963899623,0.9842194360969341,0.4695392380246019,0.5304607427225704,0.7503751563814889,0.3446024065524076
89,0.9920016946518315,0.7986019282741884,0.2013980717258116,1e-05,0.8217858252799617,0.7799704225189918,0.9842280819352749,0.46631347869349793,0.5336865107570075,0.7535450901605386,0.34061258095028124
90,0.9919877890991954,0.7853170723646088,0.21468292770132555,1e-05,0.8191436546961818,0.7635649672124238,0.9842561799868018,0.46884882476477496,0.5311511733890635,0.750911821833754,0.34384499819932784
91,0.9920004790863105,0.7915585072694626,0.20844149273053736,1e-05,0.8281221975267461,0.7660788339851177,0.9842518246279354,0.46764501771040723,0.5323550015424205,0.7514636057668027,0.34243127809161633
92,0.9919729277623438,0.7850948051277515,0.21490519500411717,1e-05,0.8146791094172318,0.7655625593873252,0.9842712763136467,0.4731562480462336,0.526843762503261,0.745272469204084,0.3496554404233409
93,0.9919606436670354,0.7834512715318561,0.21654872846814383,1e-05,0.8055864237578569,0.771864898173155,0.9842756179581701,0.47066987958629575,0.529330139666532,0.749002813765433,0.3462506973110469
94,0.992014657079646,0.7813024032959895,0.21869759670401043,1e-05,0.8238575785560945,0.7516086213620363,0.9842950564570132,0.4720821705012195,0.5279178102459527,0.74719167283151,0.34823358111676916
95,0.9919717177353075,0.7904367196348916,0.20956328036510838,1e-05,0.8188573791917446,0.7697306639325302,0.984273451091969,0.4740090116990351,0.5259909883009649,0.7442906720448385,0.3508991332708207
96,0.9920081746789207,0.7921562421638354,0.20784375783616463,1e-05,0.8188125103448345,0.7733126673023257,0.9842604857630435,0.4697401874360785,0.5302598318167492,0.748592215829191,0.34538458854751247
97,0.9919983193410181,0.787890903190174,0.21210909680982606,1e-05,0.8158651695842236,0.7653991536492795,0.9842842622140867,0.47241513655248996,0.5275848739970047,0.7458386531973307,0.3489661380253007
98,0.9920168160337263,0.7827327115609582,0.21726728909838516,1e-05,0.8063911459351008,0.7678868760049871,0.9842691147221928,0.47155153118403614,0.5284484688159639,0.7463311468605447,0.34794480742606443
99,0.9920303196506163,0.7851101761370634,0.21488982386293665,1e-05,0.8150935231056888,0.7649476421354091,0.9842345545777177,0.47164275873023853,0.5283572220169337,0.7454112752348976,0.3482518499403928
