epoch,acc,f1,loss,lr,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.563271986436,0.11038577034801607,0.9160546030090974,0.001,0.06547663933226625,0.7118692592969081,0.7512401658876807,0.09110430806084016,0.914404253516577,0.04515086259462137,0.8341496396908717
1,0.9584095327727562,0.39485051418629896,0.6265536966049565,0.001,0.36958187207810383,0.5123764584417891,0.9785350650812672,0.3800417846810501,0.6421967713178787,0.30435413781520537,0.4731992013686526
2,0.9792607387082767,0.5294687615921804,0.49332503222786217,0.001,0.5432042214129351,0.5389280183059452,0.9879917444381039,0.3239963318394349,0.6811327248547985,0.8031759483624349,0.2120291759482527
3,0.9814887922422021,0.5537133190072084,0.4655182414350256,0.001,0.6185537020519244,0.5422304731060182,0.9844441382230911,0.48696847932528603,0.5366971988593583,0.4430918086946538,0.532671752229201
4,0.9850305883230361,0.63930794702167,0.3826724261836668,0.001,0.6725354525631508,0.6013586876534782,0.987073511148976,0.5369596528795968,0.4795267006992239,0.554818986791425,0.5302359968160106
5,0.9862028101904202,0.663196330313134,0.3550378830559486,0.001,0.6948720574774573,0.6250919384502731,0.9873349429231829,0.23631598556463698,0.7654303681533948,0.9560368583265659,0.14398556763091974
6,0.9774672259799148,0.011638826706904642,0.9880836097012579,0.001,0.9959604152008495,0.007920301772833831,0.9855848893655085,0.0004702162500306041,0.9990600236749227,1.0,0.0004702162500306041
7,0.9773554110949019,0.0003543001929861061,0.9992917456985575,0.001,0.9999999973626263,0.0003543001929861061,0.9855848893655085,0.0004702162500306041,0.9990600236749227,1.0,0.0004702162500306041
8,0.9773554174245986,0.0003957542345088503,0.9992097816636077,0.0005,0.9999999235161637,0.0003957542345088503,0.9855848893655085,0.0004702162500306041,0.9990600236749227,1.0,0.0004702162500306041
9,0.9773554137322755,0.00044386385713623576,0.999113065479076,0.0005,0.999999984175758,0.00044386385713623576,0.9855848893655085,0.0004702162500306041,0.9990600236749227,1.0,0.0004702162500306041
10,0.9773554195344976,0.00038816804165201906,0.9992241387346149,0.0005,1.0,0.00038816804165201906,0.9855848893655085,0.0004702162500306041,0.9990600236749227,1.0,0.0004702162500306041
11,0.977355414787225,0.004774614755516002,0.9948759440299684,0.00025,1.0,0.004774614755516002,0.9855848893655085,0.0004702162500306041,0.9990600236749227,1.0,0.0004702162500306041
