epoch,acc,f1,loss,lr,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.47539310879280083,0.07960378930417705,0.7914890797264809,0.001,0.033438993351064226,0.7349658195028262,0.7772400442477876,0.2296379250762737,0.44493197972795606,0.12430967674054931,0.9058129877115773
1,0.880089277978492,0.20379614251443243,0.5720816882310715,0.001,0.12671582568313233,0.738206852326351,0.9594921089906608,0.55987252018093,0.34332097684387614,0.44823757578841356,0.6957267369844217
2,0.9577296423701058,0.37474479891779106,0.41443720407190576,0.001,0.2520323604655934,0.7295050435097872,0.9679873316688875,0.6221939430827588,0.3098304756974752,0.5395001323349708,0.71836197798231
3,0.9621714343011907,0.427720241512345,0.3656595267553245,0.001,0.30567979482950364,0.7705981947679436,0.9642863263071111,0.6267337303246017,0.24097273465806404,0.4967619895407584,0.8119084059664633
4,0.9648671065811563,0.4563536974792039,0.3385113480344283,0.001,0.3277897661380816,0.7914696596892534,0.9653406607366242,0.6414253949064069,0.22966655640475517,0.5067742284947792,0.8237341283696943
5,0.9662158280874775,0.4896079135679566,0.30532413351852283,0.001,0.3500642203849501,0.8179456103692012,0.939146318266877,0.5334957529485753,0.2012914102689355,0.35327034397462825,0.930651330842381
6,0.9683266717248258,0.5031173722406405,0.2852387259491777,0.001,0.36244498199857444,0.8313240245380232,0.8877839061011256,0.3839341183151819,0.2671103250663892,0.23159784157719232,0.968437472275928
7,0.9656769063620441,0.4824015705689656,0.30410771322461355,0.001,0.34467577944155287,0.848318003282874,0.9770874966562322,0.714209424183432,0.24594094109746206,0.6443255227223962,0.7721230261093748
8,0.9683740653295433,0.5095483101327467,0.2974513088707375,0.001,0.3866570300826457,0.8374004925774262,0.9734232372942224,0.7023458406988499,0.1983104717414991,0.580480272791027,0.8403225841775405
9,0.9740928756979714,0.5568151688413123,0.2527518525587774,0.001,0.41326115098362065,0.8404064219675761,0.9558753729921526,0.6124452806152074,0.15537937921760356,0.43506459351134513,0.9456076727504223
10,0.9771538165818273,0.5719427141995557,0.21988402874068877,0.001,0.41925439205581105,0.8825380646549494,0.9671079901467382,0.6689562628754472,0.16280526502997475,0.5120960764125385,0.9028400530857322
11,0.9758381793456795,0.5711236596107483,0.215880106244467,0.001,0.42012668229573596,0.8822890886690764,0.9727297040213526,0.7011674389374994,0.16984101048613018,0.5694892838992903,0.8770572938750275
12,0.9795791488305657,0.6009664500175472,0.20145872710025417,0.001,0.44600553514922153,0.8832639238706469,0.9537472382055975,0.5984638164528703,0.15548881123551225,0.4239356066800852,0.9519806314358669
13,0.976609359009076,0.5925228758261795,0.19106790159655884,0.0005,0.43440929968404557,0.9128577630076788,0.970305589975509,0.6943931669260548,0.1399250368101407,0.5414734991778315,0.922260355632917
14,0.977651678882869,0.5854250287587663,0.20078351724464283,0.0005,0.43207103323883717,0.9009425753513268,0.9676005982719691,0.6767942947624004,0.1410125968730555,0.5178067478458438,0.9289252436266536
15,0.9806910178302664,0.6153667170917039,0.19030237989088075,0.0005,0.4670447052118525,0.9005242696905558,0.9738056601676266,0.712537394160718,0.1590910163600888,0.580158724721554,0.887526892982753
16,0.9795696999119446,0.6022934818030459,0.18916012069820304,0.0005,0.44632558511421744,0.9067419870237333,0.9687629742959959,0.680021501220433,0.14563944803929962,0.5279366323905709,0.9197622738053314
17,0.9805095274891473,0.6181799703322978,0.174626574315856,0.00025,0.4615651218208229,0.9211158161669706,0.974006578458094,0.716394967737451,0.14207813117356427,0.5786914092249575,0.9083180802058329
18,0.9810903101368288,0.6216999980460325,0.1718869520499643,0.00025,0.4624332206805888,0.917943045760678,0.9732396075155882,0.7113364433820268,0.14322896499549392,0.5703257480553822,0.9091697746673516
19,0.9819376415910974,0.6409364707965767,0.15970580504003878,0.00025,0.4814657329260248,0.9236373458288413,0.9700182370379963,0.6909535827889907,0.1356526180706193,0.5371378923939393,0.9291093908580004
20,0.9820844269959272,0.6454282027166501,0.1603094102007098,0.00025,0.49012165457274004,0.9197528193482255,0.9683114116170765,0.6810366532443899,0.1384186090621273,0.523769767938462,0.9300920562406557
21,0.9834431380824705,0.6504341557259317,0.15818119418304577,0.00025,0.4950217032327061,0.9232194421038163,0.9747346718754388,0.7184850926947804,0.15769305324132463,0.590897664559626,0.8863644958597369
22,0.9827473073934032,0.6259692968652312,0.19893220884610066,0.00025,0.4870067671996302,0.879109930939379,0.9649366768060532,0.6606177534677286,0.1373759708573333,0.49638019251612436,0.9420475231862702
23,0.98227117520518,0.6443323343827397,0.15424966469275214,0.000125,0.4842197230102214,0.9296675081801625,0.9725957544504014,0.708267989939293,0.1395746200485567,0.563666019028267,0.9161147891947653
24,0.9835965301083253,0.6610745825203119,0.15303528651726983,0.000125,0.5049568660293533,0.9241275742518164,0.9741448480471046,0.7193472242988317,0.14106542452246743,0.5812623289834081,0.9093042142623293
25,0.9831154088003445,0.643276156830824,0.1689075904082408,0.000125,0.4871784334701478,0.9050812678807209,0.9732374538362554,0.7136882791476967,0.13657871811790803,0.570016153090823,0.9179014500263518
26,0.9842163313806584,0.6675420179303768,0.14382997682664247,6.25e-05,0.5097779408756611,0.9318046459054525,0.9730818561748066,0.7123757996390351,0.1366045838963669,0.5680141501722082,0.9183460795773869
27,0.983457446362065,0.6472020277638088,0.16045637441947397,6.25e-05,0.49091197911287304,0.92159868651523,0.9751991903887386,0.7264173647998708,0.14194266142043394,0.5928393523250006,0.9049212178297802
28,0.984561746890566,0.6754594350447961,0.14331607401898477,6.25e-05,0.5200940816358259,0.9296461164423849,0.9752856049917441,0.72696549966272,0.14136663738605196,0.59381329327558,0.9053596943880604
29,0.9845972670390543,0.6737254273179358,0.14224292535697464,3.125e-05,0.5185805865753014,0.9332458677545058,0.9755880874870098,0.7284639683444943,0.143677935136103,0.597719669342041,0.901536021084912
30,0.9841566486696226,0.6608101492335575,0.15521864869953256,3.125e-05,0.505985987825995,0.9299699089168447,0.9747000959067218,0.7230855289813691,0.13981911935637484,0.5868015858979352,0.9091066459638882
31,0.9842985697024691,0.6781639454111589,0.134450790101448,3.125e-05,0.5190456690250245,0.937628648186152,0.9744192483150853,0.7215343012218982,0.13875200632399162,0.5838783821173473,0.9112293952334244
32,0.9840611789078839,0.6707680769330633,0.14039639060476186,1.5625e-05,0.5122851416864226,0.936880442948468,0.9745942623214384,0.7226654132910534,0.13919898893980853,0.5858519277741424,0.9101389409166522
33,0.9845420367422357,0.6803393126589007,0.1375716035872434,1.5625e-05,0.52410924770927,0.9332765696850498,0.974628829323085,0.7227132868977775,0.13916119326532414,0.585919850167975,0.9101702280804119
34,0.9845656620717682,0.6867023033905874,0.13385652229849215,1.5625e-05,0.5301199614737941,0.9345415954568744,0.9747454719205874,0.7236594948093448,0.13908327311541127,0.5873309700889925,0.9098953140520416
35,0.9843793239741199,0.6712625182307927,0.13973908535147136,1e-05,0.5131353482735895,0.9347237483062575,0.9751149368497123,0.7259237766265869,0.14043284939453665,0.5916930980386987,0.9070782708910714
36,0.9844728985191447,0.6785662529610954,0.13755110961146058,1e-05,0.5207931268795402,0.9341351785490998,0.9747843747645353,0.7238438978659368,0.1395353870054262,0.5878628439607874,0.9091993876263104
37,0.9846763945786299,0.683751818353096,0.13403293411288641,1e-05,0.5253163160739747,0.9354684099686884,0.9748232665315139,0.7241734187159918,0.13927869353674155,0.5881978088775567,0.9094252148560719
38,0.9843555601824702,0.6854321074433032,0.1326869000903273,1e-05,0.5287241188034547,0.9367509260114315,0.9742161573561947,0.7203358517283887,0.13779468979455728,0.5815306110719664,0.9130731952928863
39,0.9840218883700076,0.6737701379883606,0.13856428307769572,1e-05,0.5147474254522704,0.9350886450404614,0.9746158529171901,0.7227510445940811,0.13889969080950307,0.5858202518615048,0.9105341418654518
40,0.9845123306839867,0.685679691423357,0.12884793977821823,1e-05,0.5278628054445824,0.9429367675190479,0.9748103017300631,0.7239991189104266,0.13925158661023707,0.5879781246185303,0.9095225376365459
41,0.9844735736868023,0.6780088512243423,0.1335663407777263,1e-05,0.5196562003245396,0.9399849553551294,0.9745661684897093,0.7223965209142297,0.13869286902182926,0.5852108170500899,0.9109656320208996
42,0.9843504209961511,0.6675815958101138,0.13830873976766536,1e-05,0.5086246109114284,0.9396821025726014,0.9746871622262803,0.723205270492925,0.13894186927154,0.5866992357557854,0.9102733894787004
43,0.9846022603786098,0.6826962644020013,0.13640974870825237,1e-05,0.5272624476821022,0.933246285514494,0.9748319308314704,0.7241281007243469,0.13896054134959668,0.5881772895829868,0.909860607269591
44,0.9844980147560086,0.6704193511895374,0.14066337352305386,1e-05,0.5132268193812497,0.9347857751150047,0.9748988932212898,0.7244882747135332,0.13916750186312515,0.5888875285081104,0.909414758724449
45,0.9844437304851228,0.6797016327871026,0.13433738725375285,1e-05,0.5214815240897304,0.940289542474578,0.9747389987506697,0.7234329823899058,0.13869898456387816,0.5869192881921751,0.9105159930423298
46,0.9845990214200147,0.685139291318117,0.13021205510713357,1e-05,0.5270266903448949,0.9409689236003741,0.9751300706272632,0.7259429503331142,0.1395567972048194,0.5913659059895878,0.908271373900692
47,0.9845112490970477,0.6917365583698306,0.12710949673061878,1e-05,0.5340713110908998,0.9415644998044039,0.9748211065224842,0.7242168425458723,0.13869317706707304,0.5881282908726583,0.9101874501304289
48,0.9844267188975241,0.6785211795199234,0.13350185910157397,1e-05,0.5192786737353401,0.9386304408575581,0.9748232802458568,0.7239438822839113,0.13859396803695545,0.587656210481593,0.9104241058889744
49,0.9846300770223668,0.6870198856412837,0.13127691634988362,1e-05,0.5290870634855422,0.9378723494246998,0.9749031889755114,0.7245848231610998,0.1389317850096036,0.5888325192232048,0.909690978780257
50,0.9844072743327217,0.6815353729061585,0.13308372381514152,1e-05,0.5243370445791335,0.9411848952284957,0.9749658429517155,0.7250143933085214,0.13874325710060323,0.5894409312611133,0.909757575102612
51,0.9848076437426879,0.680473919727106,0.1387746721769856,1e-05,0.5249832209232634,0.9307679924289737,0.9749118416710237,0.7248653526854726,0.13884169285276296,0.5893341877819163,0.9096782418478907
52,0.9847506622297574,0.6784086952694749,0.13632992041849457,1e-05,0.5207168343847832,0.9352978417831185,0.9749637056240993,0.7251158863042309,0.13904120647801763,0.5898153338812094,0.9092992792087319
53,0.9845109769200857,0.6759701450314142,0.13575215202517213,1e-05,0.5180902326792742,0.9376401252451196,0.9752035325607368,0.7265403486986076,0.13946955604890807,0.5922798329749993,0.9081243524509194
54,0.9850280221584624,0.6777210235595703,0.13895335134151762,1e-05,0.5224849664795715,0.9324319832092893,0.974862163045765,0.7240566505795032,0.1388619230911795,0.5881455176699478,0.9099811879934463
55,0.9843458367132507,0.6776932973777299,0.1307069701431072,1e-05,0.5176933386684519,0.9440351260446869,0.9749745088340962,0.724932563515891,0.1386099299498364,0.5894004939931684,0.9099491322990012
56,0.9846978625365063,0.6801484584544613,0.1329327903490151,1e-05,0.5213749363886572,0.9395875010342725,0.9752402511318173,0.7267109298073084,0.13946295101030737,0.5927265898316307,0.908030004100462
57,0.9848037296164353,0.6895475169866289,0.13085561858869232,1e-05,0.5334844243078105,0.9374791272973593,0.9749831525625381,0.7248947298632259,0.13885753555635436,0.5895690801924309,0.9096147945496889
58,0.9847409413979117,0.6685945878250409,0.1453867842138341,1e-05,0.5125732005829304,0.928978613783828,0.974834082928379,0.7239696394025752,0.13836833280799662,0.5877872721283837,0.9106910212905006
59,0.9846827459018842,0.6760000595740513,0.13331919565664985,1e-05,0.516675086675492,0.9418953728359357,0.9751905603746397,0.7262375054106248,0.13956089779339007,0.5920899737197741,0.9080958429691011
60,0.9849214849218858,0.6730926893981157,0.14405230558024043,1e-05,0.5185982071654459,0.9298251561358967,0.9750133926889538,0.7254681492273787,0.13931675611344058,0.5907352978149346,0.9087528227704816
61,0.9843921511046654,0.6716264959062095,0.14236226941631958,1e-05,0.5153146949225822,0.932387421088936,0.9750263553805056,0.7254353872442667,0.1399554520581676,0.5909359170272287,0.9079072849940409
62,0.9846306205850787,0.6880422118490777,0.12964486337341039,1e-05,0.5306078153373921,0.9404432921283012,0.9749636929647058,0.7249852524394482,0.13927846777755604,0.589977092447534,0.9089971997041618
63,0.9851847945061405,0.6889387009154379,0.12860174991388237,1e-05,0.5322061799532545,0.9417335064010283,0.9748448856109011,0.724157068054233,0.13877599481987743,0.5884761979094649,0.9100188433596518
64,0.9846821965369503,0.6750930278372448,0.13429359867509488,1e-05,0.5159661590031027,0.942049849613578,0.9755470436231225,0.7285425441454997,0.1406172060333522,0.5963182080108508,0.9056872899553418
65,0.9849976406688183,0.6949859034698621,0.12833575258212807,1e-05,0.53919081693202,0.9376626399766027,0.9747584488539569,0.7235268887165374,0.13835044192001883,0.587236444507025,0.9108579633510219
66,0.9846352101427264,0.6795055920307616,0.131546926709403,1e-05,0.5208981105052264,0.9423012047742321,0.9750350043836948,0.7253729073347244,0.13899846731034,0.5904964023986748,0.9091965566694209
67,0.9848302006721497,0.6923196439721943,0.12545115546842592,1e-05,0.5344809151328771,0.9433407939113347,0.974903199525006,0.7241711131239359,0.1382525088512792,0.5881805066513804,0.9107231234027221
68,0.9848786745451193,0.6768671108030639,0.13297599765051782,1e-05,0.5187144987614809,0.9412516326503416,0.9755708132169943,0.7291619730206718,0.1403120692852324,0.597014603889094,0.9058615085297981
69,0.9850330165529673,0.6826623628097298,0.13163755108824873,1e-05,0.5235758960510777,0.9395070970058441,0.9752273084843053,0.7267058222694734,0.1392136748913115,0.5926493353548303,0.9083441348202461
70,0.9850615123204426,0.6919744809908149,0.12926461659701524,1e-05,0.5361702285245457,0.938022793130537,0.975158139140205,0.726071432100988,0.13925369492674297,0.591546399930937,0.9085716499691516
71,0.9847963009260398,0.6929391540784752,0.12683952540422963,1e-05,0.5358378307613652,0.9425957740935604,0.9749248154395449,0.7244661766870887,0.13817353480685074,0.58855043575827,0.9106946735255486
72,0.9848711153047275,0.6759220701930797,0.1386456803410454,1e-05,0.5192983300812477,0.9333352119521757,0.9749939489153634,0.7248596327494731,0.13847065921378346,0.58943200427874,0.9101073889605766
73,0.985017892533699,0.6773422351189419,0.13453777094857883,1e-05,0.5197311117585781,0.9386560297117824,0.9752099920163112,0.7265126626048468,0.13912252778500583,0.592391915553439,0.9085221501578272
74,0.9850304559268782,0.6718221126140747,0.13976795905459244,1e-05,0.5149784192311025,0.9353295126847462,0.9756248181900092,0.7294792981274361,0.14039230188437268,0.5977752155962244,0.9055793475260777
75,0.9850188438343791,0.6940853273974056,0.125620531297363,1e-05,0.5374658225120696,0.942333014137977,0.9752380795183435,0.7269650507817226,0.13925370969603548,0.5932761599532271,0.9081303450913556
76,0.9849505110652046,0.6779444437902585,0.13531696822790973,1e-05,0.5206106856333471,0.936861682782131,0.9750890114666086,0.7258121513687403,0.13901454737756105,0.5912440762055658,0.9089635921790536
77,0.9848724616839822,0.6773181470622004,0.13496178652332946,1e-05,0.5202739325442672,0.9403434430075958,0.9750825340768933,0.7258236281639707,0.13888631457776096,0.5912539368182157,0.9091221384242573
78,0.9849326898038915,0.6807970097370907,0.1337861247294772,1e-05,0.5236701880276731,0.9387775991870239,0.9753677111811343,0.7277016080586256,0.13947154515612442,0.5945020972099979,0.9075468082343583
79,0.9850665043413112,0.6703455569469823,0.14219457544056716,1e-05,0.5149346613119133,0.9327320081997762,0.9750868641169725,0.725849404271725,0.13877200025372802,0.5913121964024232,0.9092432012600181
80,0.9850686693613508,0.6653294505806953,0.15276037881859636,1e-05,0.5132119740788058,0.9200889164895083,0.9755038582118212,0.7286578480121308,0.14012571984687738,0.5963800865991981,0.9062546465249188
81,0.9858025760777229,0.6938209397866663,0.13867362252378887,1e-05,0.5433146823032767,0.9239431208213874,0.9754130850851008,0.7271557255128843,0.14277824785857074,0.5958901828369209,0.9031642606828065
82,0.9848732732038582,0.6919723379928454,0.12873680243449928,1e-05,0.5362713103537011,0.9383646044055972,0.9751430322638656,0.7257641902012107,0.14098199384402385,0.5926079143465093,0.9061979999584434
83,0.9849064946174622,0.6777145046312197,0.13285614167694496,1e-05,0.5199624029012908,0.9424608115073854,0.9754692621990643,0.7282117826748739,0.14129810786880223,0.596573162922817,0.90477762285587
84,0.9852620376422342,0.6895462299606442,0.13120470268536458,1e-05,0.5345632708178157,0.9368860724225508,0.9755708343159836,0.728971493455161,0.14109459914992342,0.597619989804462,0.9047615818217792
85,0.9850829789596321,0.6870229715003376,0.1314406481991827,1e-05,0.5310885414349295,0.9382715388736894,0.9751732929617958,0.7259690845962119,0.13978377749434615,0.5922500005865519,0.9077644601332403
86,0.9850396350421736,0.6848911661489875,0.13198446779124504,1e-05,0.5277565310222913,0.9372377179365242,0.9751775950457142,0.7262688811901397,0.13957249485285936,0.592586772631755,0.9079228998285479
87,0.9853596674130026,0.6819092755296589,0.13606948293415846,1e-05,0.5262920952739969,0.9365805392771696,0.976028849593306,0.7319870374898995,0.14294739423599917,0.6034509666198122,0.9010153038311849
88,0.9849962892785536,0.6704040126508283,0.1480952532945481,1e-05,0.5162201793308049,0.9221578957760228,0.9751278974313652,0.7256538741356504,0.13979169489008136,0.5916973035947412,0.9078861042461565
89,0.9851133683613972,0.6926851968849654,0.12783736728988918,1e-05,0.5359982627946719,0.9400304706223244,0.9753115477815139,0.7271760454220054,0.13954614327017184,0.5939774740058764,0.9075910860458306
90,0.9850794680878124,0.6861888094500235,0.13284643719681596,1e-05,0.5307564385630915,0.9402782386910599,0.9753828523433314,0.7278006509342024,0.13947284907366322,0.5949107740832641,0.9074285927072036
91,0.9852204462595745,0.6847787177668209,0.13527805140588137,1e-05,0.5299816653791782,0.9330201296679741,0.9754584610989664,0.7283528251985533,0.1397548697691048,0.5959151867216668,0.9068252497014746
92,0.9853476465275858,0.6813980768212174,0.13176980561914697,1e-05,0.5254944123129929,0.9420814878117721,0.9758581603522849,0.7310054481556986,0.14120611416555084,0.6007317758239477,0.9037977209133384
