epoch,conv2d_14_loss,conv2d_17_loss,loss
0,0.6674562853400401,0.9951503348190949,1.6626066203512173
1,0.6123553861410947,0.7775228791267611,1.3898782645290775
2,0.601438390127077,0.7654838824278066,1.3669222716240228
3,0.5868795302816116,0.7483252201655979,1.3352047490435304
4,0.5766037766981905,0.7293179422897694,1.305921718574244
5,0.5680749682311558,0.7132941688871289,1.2813691351752974
6,0.56373783380133,0.7111994455400882,1.2749372775092478
7,0.5594733962341294,0.7081428664151429,1.2676162627527012
8,0.5519311981267366,0.7069585367327996,1.2588897348927812
9,0.5475631929235879,0.7040177958624518,1.2515809892071434
10,0.5444177343636145,0.7014075389033092,1.2458252733925161
11,0.5375596455671909,0.6880984226621255,1.2256580671580877
12,0.5340134832429957,0.6911775087166613,1.2251909900905475
13,0.5323286281698224,0.6893677346216285,1.2216963635320763
14,0.5265284435371982,0.6791709151726639,1.2056993583847995
15,0.5226016028954596,0.6740998086262352,1.1967014113037553
16,0.5203463995167095,0.6663346587392618,1.1866810576538669
17,0.5200179583611438,0.6722336364379009,1.192251595312496
18,0.5123521445940554,0.6691849013263185,1.1815370450707787
19,0.5131408021363754,0.6682759282180561,1.1814167311005979
20,0.510767322574799,0.6669935363690689,1.1777608584341106
21,0.507947518852718,0.6566806522539245,1.1646281708037434
22,0.5062460252478622,0.6556982879051786,1.1619443131899798
23,0.5018375152754323,0.6570674400623329,1.1589049552417239
24,0.5061957874567602,0.6597548944632724,1.1659506816762357
25,0.5011505056976031,0.6494302344561569,1.1505807401463721
26,0.49894340403551624,0.6577422399707342,1.1566856441429245
27,0.4996580073428024,0.6596601792880374,1.1593181858809798
28,0.4979712136854437,0.6510559183221734,1.149027129684159
29,0.49591118431233155,0.6479339583430127,1.143845142973019
30,0.4975265958667333,0.6488978799966284,1.1464244761440976
31,0.4921284264187205,0.6442378793367963,1.136366305134943
32,0.49543023118301377,0.6495908225046625,1.1450210524539162
33,0.49119515612861814,0.6498298110513328,1.1410249664337846
34,0.4888376143230444,0.6441151969463564,1.1329528113728298
35,0.49236171104911536,0.6449755143021438,1.1373372256135255
36,0.4870872466234388,0.6415413034600554,1.128628552757872
37,0.4890307935086819,0.6356340930102247,1.1246648865521516
38,0.4878261265449732,0.6375129557979775,1.1253390816041722
39,0.4860792759626764,0.633993681661515,1.1200729591396106
40,0.48553018792761865,0.6285148948600934,1.1140450822816488
41,0.487228562321235,0.6344150617925555,1.121643622588213
42,0.48614510286545837,0.6372432629912574,1.1233883651105496
