epoch,acc,f1_2,loss,lr,precision,recall,val_acc,val_f1_2,val_loss,val_precision,val_recall
0,0.5348589073833638,0.08987673477525204,0.926154781231838,0.001,0.06897351977753297,0.6984194194387018,0.8547082306009478,0.17796228483187415,0.863938997804591,0.10059290847419637,0.8483981716949328
1,0.9668107800251615,0.36379864817666535,0.6161014057893669,0.001,0.4639164531413894,0.40599379071191083,0.9851506304951896,0.6077769076929683,0.3452533156470915,0.7412862033970589,0.5158646721228034
2,0.9802296108904138,0.17472476520937708,0.8114009726364001,0.001,0.8029694254551314,0.16034661911679607,0.9794057591826515,0.0009169011465397425,0.9984730202539832,0.9986980847552814,0.0004587175929300751
3,0.978900203662636,0.0008011622174356578,0.9986679662117915,0.001,0.9980585097739126,0.00040132503916506356,0.9794057591826515,0.0009169014473651759,0.998473002847317,0.9991576808743772,0.0004587175929300751
4,0.9789001970692018,0.0007648535142472401,0.9987261419275165,0.001,0.9975449234510945,0.0003826298919764957,0.9794057591826515,0.0009169014473651759,0.998473002847317,0.9991610662072106,0.0004587175929300751
5,0.9789001983878887,0.005542726387435661,0.9937175609896668,0.0005,0.9982830270201759,0.004985095202715231,0.9794057591826515,0.0009169014988763802,0.998473002847317,0.99916152089043,0.0004587175929300751
6,0.9789001970692018,0.0053648915353274405,0.994009722914316,0.0005,0.997583262160816,0.00489599982698822,0.9794057591826515,0.0009169014988763802,0.998473002847317,0.9991701498495794,0.0004587175929300751
7,0.9789001997065755,0.005170866532819922,0.994332270548407,0.0005,0.9981468955499936,0.004798781371287037,0.9794057591826515,0.0009169014576674167,0.998473002847317,0.9992197709800923,0.0004587175929300751
