epoch,conv2d_14_loss,conv2d_17_loss,loss
0,0.6553902522754417,0.3229393993735944,0.9783296518067204
1,0.5645378459855993,0.150533659928158,0.7150715054579513
2,0.5146773399972411,0.12358038045870012,0.6382577208772539
3,0.47174460870563667,0.11183103903753575,0.5835756487631923
4,0.4398714428540891,0.09289569410658072,0.5327671377589462
5,0.4142698186730582,0.08892696952600052,0.5031967886856624
6,0.3974230294189756,0.07744521900725665,0.47486824948320944
7,0.38951297175316585,0.08365194785541721,0.4731649200988825
8,0.37569967732227666,0.0797481589227491,0.4554478362123802
9,0.3655161405839617,0.07345583932178598,0.43897197992792203
10,0.35896726528172773,0.07415721395112101,0.4331244791429194
11,0.3493844951902117,0.0697255700114602,0.41911006555276575
12,0.3491425085320044,0.07135870638266502,0.42050121452600236
13,0.33923882908291286,0.06556909669205428,0.40480792597330434
14,0.34315057193476056,0.07119723599805698,0.4143478078422723
15,0.33555516458693,0.06697315713341431,0.4025283218928115
16,0.32768739357827203,0.06377444513666902,0.39146183858867045
17,0.32473102440594365,0.0656246061488572,0.39035563064473017
18,0.3271423266047523,0.06785032701328712,0.39499265375354936
19,0.3221461807609235,0.06395232860644462,0.3860985092109158
20,0.31711262141270613,0.05960408242532698,0.37671670416202496
21,0.31177153694566595,0.06095526594097021,0.37272680255155716
22,0.3202857828487164,0.06597515614580107,0.38626093896371977
23,0.31128840116912093,0.06161774288389891,0.3729061431709736
24,0.3069770046800533,0.06339706887032777,0.37037407362429553
25,0.3038006006252198,0.05777648739854278,0.36157708808227823
26,0.30935806177911307,0.06420246346868456,0.3735605256346168
27,0.3024904525311536,0.05914680252748507,0.3616372543786253
28,0.2995089387925214,0.06099778012047329,0.36050671871219364
29,0.2951904741859941,0.056453766119567844,0.3516442404774131
30,0.29683366480958523,0.05948802978588791,0.3563216945757626
31,0.29527673590435555,0.05935245654397896,0.3546291922450696
32,0.29870522471647415,0.05961983850615089,0.35832506234920214
33,0.28932085333677826,0.055014612905868385,0.34433546634735884
34,0.2938720266970377,0.05893201256144999,0.35280403925509995
35,0.29246493377698163,0.061133492735544685,0.35359842655441115
36,0.28980956380329437,0.058719606308153184,0.34852917009481676
37,0.28522476002022074,0.05537852430568328,0.34060328471518697
38,0.2833063803494923,0.05470007390742284,0.33800645393353923
39,0.28355446292294395,0.05577433528378606,0.3393287982141215
40,0.28542030291267173,0.05711520979028176,0.3425355125120077
41,0.28537405223127393,0.057765380775669305,0.3431394327648733
42,0.2825295251828653,0.05614599970504444,0.3386755252168292
