epoch,acc,f1,loss,lr,val_acc,val_f1,val_loss
0,0.9669265638032172,0.7072760033723856,0.6514378176372695,0.001,0.9900270378509093,0.8080775810519295,0.601296229835066
1,0.991226251035718,0.8215131494049585,0.5934189465647179,0.001,0.9918846504106481,0.8441210795783866,0.5819293770827775
2,0.9924997715665256,0.847089128144153,0.5798582814778673,0.001,0.9922637497929654,0.8496147725339964,0.5784615769318585
3,0.9927832929313564,0.8524868382620213,0.5765976633539878,0.001,0.9930533434836081,0.8644895575088309,0.5705668952993875
4,0.9933366193628984,0.8644542781678938,0.570333442947081,0.001,0.9932296473136626,0.8645645971630197,0.5700371336734924
5,0.9934822366958472,0.866911968280235,0.5688907013829214,0.001,0.9934553785120979,0.8712796890952669,0.5667300560173267
6,0.9935341211373546,0.8676453164186838,0.5682836844896473,0.001,0.9933635436982124,0.8698295594067095,0.5672921595684813
7,0.9938240831243855,0.8731675784013109,0.5649458721618382,0.001,0.9935986253727374,0.8684627472241829,0.5672804834533363
8,0.9938004517691063,0.8729837479068816,0.5654483284580591,0.001,0.9936396224684668,0.8745044790891715,0.564768352603279
9,0.9938389459045632,0.8736850741252145,0.5650010938849991,0.001,0.9936353181026296,0.8724660369780115,0.5656130452698263
10,0.9938914974467972,0.8751772740933506,0.5641941713913454,0.001,0.9933980125667276,0.8720319412028436,0.565863726803299
11,0.9938483779253816,0.8741273185774837,0.5646873964602257,0.001,0.9937948501493654,0.874612535252872,0.5643055828101143
12,0.9939197096351372,0.8752920935624983,0.5640721055085399,0.001,0.9936115001466393,0.8738127135266748,0.5648971458528645
13,0.993876945830474,0.8743381788076167,0.5639483745827546,0.001,0.9938683451812291,0.8769223255539464,0.5631538284926512
14,0.993975927264871,0.8763541826838458,0.5634485990741559,0.001,0.9939847567722203,0.8796323603553405,0.5618155515099751
15,0.9938700511389944,0.8735727130648355,0.5648240797580635,0.001,0.9935685453799313,0.8716843841166809,0.5658624638782721
16,0.9937103615437525,0.8700145014528998,0.5666097190865316,0.001,0.9936518126250433,0.8707144066160738,0.5660650996589639
17,0.9937592753341976,0.8717408347826355,0.5657496716372731,0.001,0.9936360026244021,0.8742106680224118,0.5646153223633316
18,0.9942797526155369,0.8826180626083269,0.5602073626160461,0.0005,0.9941955006956631,0.88504232940403,0.5590354801725853
19,0.9944556293228592,0.8858866964947235,0.5585217086654747,0.0005,0.9943018475171832,0.8872467079933029,0.5578993232296898
20,0.9945019468516244,0.8869613759356795,0.557963443005144,0.0005,0.9942997243277986,0.8875782948090123,0.5577337125875717
21,0.9946035289961659,0.8898084629142026,0.5565333968054395,0.0005,0.9944190543896142,0.8896026109469711,0.5566957432161993
22,0.9946065646132365,0.889502244113951,0.5566741239877478,0.0005,0.9943719484150021,0.8896250041997489,0.5567070378561576
23,0.9947043514395725,0.8916599525843193,0.5555611182295254,0.0005,0.9944564889389994,0.8901892051204815,0.5563864382452044
24,0.9947090872675748,0.8916856869182825,0.5555540125764057,0.0005,0.9945515090283776,0.892470773540247,0.5552298869926141
25,0.9947422617648449,0.8920907690405072,0.555352348458985,0.0005,0.9944716949964135,0.8905879139122133,0.5561885067882317
26,0.9947486174396337,0.8917105767470331,0.5555288689821299,0.0005,0.9945515494814555,0.8925101510590873,0.5552136242546659
27,0.9947770535442518,0.8935802068931061,0.5545899737031756,0.0005,0.9945319964688326,0.8927909692892924,0.5550881517202355
28,0.994829552851583,0.8942695478068738,0.5542332743725418,0.0005,0.9946085416163609,0.892748343491355,0.5550426429084906
29,0.9948197887333616,0.8935635948426185,0.5545772875973963,0.0005,0.9945383281160654,0.8927550289579838,0.5550889800630402
30,0.9948376393441716,0.8941161046046975,0.5542908938145856,0.0005,0.9946107204722386,0.8940194931675121,0.554444135259165
31,0.9948732037776451,0.8942627600180335,0.5542272473892739,0.0005,0.9945969919657142,0.8926636079708271,0.5550855033847866
32,0.9948857886966438,0.8954425572526536,0.5536060535676705,0.0005,0.9946325264899274,0.8922409573385399,0.5551937096077703
33,0.9948160182016516,0.8936053510419468,0.5545459733670448,0.0005,0.9944286141337692,0.8907473689636441,0.5561186781893832
34,0.9950802319940074,0.8991593130843434,0.5517150057924831,0.00025,0.9948579781819602,0.8986886558316491,0.5520242588716343
35,0.9951749880578494,0.9008206909206259,0.5508738745156764,0.00025,0.9949634998002768,0.8993737846254606,0.5515791636404407
36,0.9952103263073007,0.9025577756559363,0.5500008841578037,0.00025,0.9949369959155268,0.9005381196931809,0.5510886128205662
37,0.9952564479688315,0.9031862512673245,0.5496836992751784,0.00025,0.9950452137072581,0.9015660321236093,0.5505111691100784
38,0.9953130752156217,0.9038453264505508,0.5493218954161437,0.00025,0.9949623380727843,0.9016263828468148,0.5505649665302118
39,0.9953393332107979,0.9039533683549037,0.5487255833027532,0.00025,0.9950714507532136,0.9028433134271069,0.5499064660926845
40,0.9953510460584383,0.9050697168354889,0.5487061300946874,0.00025,0.9950614438411312,0.9018893849463393,0.5503402130513424
41,0.9953800698773785,0.9049872754468615,0.5487409205192493,0.00025,0.9951235609039277,0.9031634991021278,0.5496958918373814
42,0.9953927969066411,0.9059828154371372,0.5482455491371239,0.00025,0.9950898878150934,0.9029386290485037,0.5498385471425679
43,0.9954158261920437,0.9056759679598341,0.5483900041667019,0.00025,0.9951330246581909,0.9035873228190733,0.5494896433108535
44,0.9954329329110868,0.9068886279438702,0.5477840814779245,0.00025,0.9951850357544896,0.9040086768984754,0.5492336640963504
45,0.9954467292849776,0.9065860652466026,0.5473631127441491,0.00025,0.9951099750922743,0.9042415457070522,0.5492166282111504
46,0.9954589295440507,0.9068598687172701,0.547782954531911,0.00025,0.9951732376863167,0.9045109133068999,0.5490468275529282
47,0.9954790084157472,0.906746108689073,0.5473104235486473,0.00025,0.9952142653317301,0.9051459763012677,0.5487004926930066
48,0.9954618616690566,0.9058759197136712,0.5483250712512958,0.00025,0.9949392745970697,0.9001481482202649,0.5512900412130448
49,0.9955075351345778,0.9073659122290522,0.5469617638114678,0.00025,0.9952022145256668,0.9056644393968293,0.5484754970553376
50,0.9955452529677838,0.9091454480877962,0.546613928816511,0.00025,0.9952682199639771,0.9066713818512216,0.5479361863940575
51,0.9955607304550945,0.9088130924477544,0.5468073815976733,0.00025,0.9953026338416959,0.9072715044226363,0.5476377178928389
52,0.9955748748859155,0.9089112333535964,0.5467577049766403,0.00025,0.995245826328987,0.9062536117698297,0.5481652813133582
53,0.9955660425699674,0.9092926220215277,0.5465415041990876,0.00025,0.9952656480914659,0.9071330463751122,0.5477376981220007
54,0.9955963200368103,0.909673981207078,0.5463356556328889,0.00025,0.9953048975077552,0.906900108413408,0.5478012592102072
55,0.9956764889153842,0.9113707737540991,0.5454793288625077,0.000125,0.995344288267522,0.9072967060759184,0.5475676993685982
56,0.99572035014614,0.9127006471807195,0.5445213029087775,0.000125,0.9954368237106985,0.9098019395635721,0.5463236016013922
57,0.9957544436616809,0.9128321167366875,0.5447293563127442,0.000125,0.9954240062140414,0.9098829858207244,0.546311425300012
