epoch,acc,f1,loss,lr,val_acc,val_f1,val_loss
0,0.9530010374048642,0.17977635400880754,0.8202236458263567,0.001,0.9736112034426326,0.2032074760810464,0.7967925335453675
1,0.9607175306408806,0.29234881932121926,0.7076511794486932,0.001,0.9868985055822187,0.0011465957849822214,0.998853394943001
2,0.9770270156121887,0.0006853858450302995,0.999314613574374,0.001,0.9868985055822187,0.0006142765524657031,0.9993857182232679
3,0.9770191828761481,0.0006685702568558828,0.9993314294688469,0.001,0.9868985055822187,0.0014023643751439137,0.9985976303573203
4,0.9512835443019867,0.2645812331455702,0.7354187638358732,0.0005,0.9783168545866434,0.30162401932530697,0.6983759772461072
5,0.977754575752579,0.5144927982339816,0.4855072044693263,0.0005,0.9748772667572562,0.36039648488559556,0.6396035151144045
6,0.981144861837404,0.5931153073247555,0.4068846926752445,0.0005,0.9861099076482047,0.41942128776449017,0.5805787069607625
7,0.9814698912401115,0.6179723484787794,0.38202764792779903,0.0005,0.9873630341175383,0.4503944795743554,0.54960550987615
8,0.9838160935756379,0.6409768478005333,0.3590231521994667,0.0005,0.9886290937398388,0.38450601512351923,0.6154939796017335
9,0.9834211168035997,0.6487437227361761,0.3512562758627191,0.0005,0.9886398800706442,0.38114783879929937,0.6188521717501952
10,0.9845924026670709,0.6542618614250579,0.34573813824527033,0.0005,0.9774807353990268,0.4193950131931136,0.5806049868068864
11,0.9836787665839744,0.6396203581738261,0.3603796418261739,0.00025,0.9869222751760904,0.4909650662304026,0.5090349232201028
12,0.9857800246867459,0.680459419644512,0.31954058002581637,0.00025,0.9862611605002817,0.5000612730473544,0.4999387375021403
13,0.9862337391988366,0.6849057260340294,0.31509427528465744,0.00025,0.9864491229563688,0.4971709952945203,0.5028290152549744
14,0.9857049460432171,0.6942677038960752,0.30573229610392477,0.00025,0.987410553261242,0.5074556501565781,0.4925443498434219
15,0.9864373716105402,0.7140634898590831,0.2859365101409169,0.00025,0.9861034339508125,0.5103417439798338,0.48965825602016616
16,0.986546072812207,0.694263574626066,0.3057364257036057,0.00025,0.9877216742102024,0.5152952375665175,0.48470477298297715
17,0.9862958538321267,0.7063116283213671,0.2936883724368779,0.00025,0.9887587370070736,0.4296160482727321,0.5703839464525206
18,0.985994321846329,0.6852698930069409,0.31473010699305914,0.00025,0.988287718422645,0.5048194084547263,0.4951805915452738
19,0.9871857261235735,0.712612183484356,0.28738781730685614,0.00025,0.9834394956057051,0.5078215904995403,0.4921784200499543
20,0.9867857541658182,0.7193627153086452,0.2806372835045367,0.000125,0.9854466287435684,0.5289337540094832,0.4710662565400115
21,0.986683536947301,0.7037734046446539,0.2962265948278714,0.000125,0.9861207008361816,0.5312021058217614,0.4687978836287439
22,0.9873348010324798,0.736397054738703,0.26360294460195355,0.000125,0.9880198303577119,0.526557151722697,0.4734428377278083
23,0.9874011001228231,0.732054420145212,0.2679455805141314,0.000125,0.9868142557355155,0.5363914518229729,0.46360855872652174
24,0.9875910888730952,0.7330262262736802,0.26697377372631986,0.000125,0.9856907667311947,0.5325219842184962,0.4674780263309985
25,0.9873226466959557,0.7242210477104295,0.2757789534805095,0.000125,0.9877778518516406,0.5388198879967748,0.4611801225527198
26,0.9875558485499526,0.7174257568034252,0.2825742427226716,0.000125,0.9884087174339632,0.5250453268532205,0.4749546625972849
27,0.9874935999380804,0.726509016007185,0.27349098382797915,0.000125,0.9872549867208025,0.5418996035525229,0.4581003964474771
28,0.9874578152610137,0.7304569583023544,0.2695430416976456,0.000125,0.9858830381283717,0.5438975496629698,0.4561024503370302
29,0.9875296523085738,0.7359206588131136,0.2640793418462298,0.000125,0.9874429470669907,0.5551705370962092,0.44482947345328544
30,0.9878510326410816,0.7279984183049044,0.2720015829643317,0.000125,0.9884260175502406,0.5385108263091704,0.4614891842403243
31,0.9878244312991084,0.731896725507964,0.2681032738326925,0.000125,0.9889574926511376,0.4199008857254433,0.5800991248240513
32,0.9870023526976593,0.7181719138031513,0.2818280867243235,0.000125,0.9882704536471747,0.541964379559576,0.45803560989092934
33,0.9877043859621065,0.7486485543504225,0.25135144564957745,6.25e-05,0.9877411295882369,0.5498582056138368,0.45014180493565786
34,0.9880992245357648,0.7570615095226506,0.2429384905680091,6.25e-05,0.9863043606808756,0.5500970989201976,0.449902911629297
35,0.9881317607596912,0.7546307361495178,0.24536926450982557,6.25e-05,0.9878037561357549,0.5498661156249257,0.4501338738255796
36,0.9881774049944583,0.7456479529990295,0.25435204711635556,3.125e-05,0.9873349429231829,0.5544177573339074,0.44558225321558725
37,0.9881774107966803,0.75383099623486,0.24616900376513995,3.125e-05,0.9880263109122758,0.5479662951114959,0.45203370488850414
38,0.9880465625134189,0.7358684504025541,0.26413154892161883,3.125e-05,0.9875358633235493,0.5529824326523637,0.44701756734763626
39,0.9882148116563274,0.7482880592527511,0.25171193955218896,1.5625e-05,0.9873630135460237,0.5578824186747053,0.44211759187478933
40,0.9883505190368247,0.7381401858828237,0.2618598136226688,1.5625e-05,0.9870627010818076,0.5595502811195576,0.4404497188804424
41,0.988240195586618,0.7507727204170902,0.24922727958290977,1.5625e-05,0.9877173425876988,0.5563766676767737,0.4436233428727209
42,0.9882616709291407,0.7625331723057063,0.23746682769429367,1.5625e-05,0.987360845624873,0.5580940336252735,0.4419059663747264
43,0.9882996182526107,0.758414842913636,0.24158515708636394,1.5625e-05,0.9872701294654238,0.5565027911051185,0.4434972194443762
44,0.988323514176681,0.7273642332354907,0.27263576636272197,1e-05,0.9872139375821679,0.5570396443383884,0.442960345112117
45,0.98828799930294,0.752363434143826,0.24763656585617402,1e-05,0.9873846278781384,0.5584355951410479,0.4415644154084467
46,0.9883333750530682,0.7525179794931833,0.24748202182550347,1e-05,0.9875790867130313,0.5578337290645701,0.4421662814849246
47,0.9884038646664239,0.7609106737428006,0.2390893262571993,1e-05,0.987412706940575,0.5583724838442508,0.44162750560625463
48,0.9883082556513558,0.7634183374126401,0.23658166258735994,1e-05,0.9877087178483474,0.555089511702546,0.444910488297454
49,0.9883516053710364,0.7637191551976499,0.23628084480235007,1e-05,0.9872031517788372,0.5584506967426401,0.4415492927078652
50,0.9882489809420256,0.7505101780942848,0.24948982195516603,1e-05,0.9871815564358128,0.5603588993570446,0.43964109009346075
51,0.9884108808715787,0.76178293549909,0.23821706450091,1e-05,0.9874753698838495,0.5586930545030442,0.4413069454969558
52,0.9883545684603463,0.7628992086490699,0.23710079135093015,1e-05,0.9875682929975796,0.5589787785985828,0.44102122140141714
53,0.9883150094378311,0.7430948749580214,0.25690512504197854,1e-05,0.9874796930667573,0.5578501868036996,0.44214982374579503
54,0.9883819847507814,0.750584963906919,0.24941503553263908,1e-05,0.9875920272506444,0.556518722424465,0.4434812881250297
55,0.9884184427493441,0.761004311716662,0.23899568894268136,1e-05,0.9874753614442539,0.558854771398865,0.4411452180516403
56,0.9883305346016336,0.755127422577512,0.24487257689501332,1e-05,0.9874084011643334,0.5592303344633727,0.44076967608612194
57,0.9882611294763278,0.7563127671590949,0.2436872327749708,1e-05,0.9874300001996809,0.5586087076009902,0.44139128184951515
58,0.9883725310848878,0.755131518023204,0.24486848131745262,1e-05,0.9875445139091626,0.5602014729406981,0.4397985376087965
59,0.9884523374844442,0.7636892083471856,0.2363107916528145,1e-05,0.9873910973557328,0.5597678681390476,0.44023212131145784
60,0.9885014875800209,0.7616169436842994,0.23838305631570056,1e-05,0.9872009764730403,0.5586705276396422,0.4413294723603578
61,0.9883451176955637,0.7554494137257601,0.24455058627423987,1e-05,0.9875747682773961,0.5605674549541643,0.4394325450458358
62,0.9884368112656923,0.7684034968899415,0.23159650311005853,1e-05,0.9876352675193178,0.5599509957617363,0.4400490042382637
63,0.9884919065289792,0.7692439905573837,0.23075600878327293,1e-05,0.9875596376646937,0.5595377098142573,0.44046230073523734
64,0.988373614254251,0.7538597697837163,0.24614022949100595,1e-05,0.9877605475155653,0.5602623709535177,0.43973762904648234
65,0.9885133734319063,0.7615143716730902,0.23848562799723802,1e-05,0.9875661066148134,0.5580658474854664,0.44193415251453366
66,0.988468675223072,0.7624341000234132,0.23756589931724345,1e-05,0.9876719839804995,0.5585665924359212,0.44143341811357345
67,0.988466109585973,0.7553780603230791,0.24462194041868227,1e-05,0.9876330853563494,0.5584444720133216,0.4415555279866784
68,0.9885078331010532,0.7635782785647738,0.23642172143522616,1e-05,0.987440810794324,0.5604045591523162,0.4395954513971784
69,0.9883913068117294,0.7398155236048047,0.26018447712459397,1e-05,0.9875725882243266,0.5602221763239498,0.43977782367605023
70,0.9884759691436734,0.753105485597543,0.24689451519366915,1e-05,0.9877886513693143,0.5592682424899751,0.4407317575100249
71,0.988520123262321,0.7618049003381645,0.23819509966183552,1e-05,0.9877087088812769,0.5617496724677297,0.43825031698277567
72,0.9884951383666655,0.7577858036796076,0.24221419628742522,1e-05,0.9875747651125477,0.5619920560743956,0.4380079333761097
73,0.9884858273826869,0.7650346645211752,0.23496533547882484,1e-05,0.9872766121298866,0.5616138698780431,0.4383861301219569
74,0.9884069685914875,0.7585997884450233,0.24140021152200952,1e-05,0.9874948162948136,0.5620994752487251,0.437900524751275
75,0.9885085087961856,0.7577917311851562,0.24220826879011847,1e-05,0.9874991289282267,0.5625220800923035,0.43747791990769647
76,0.9884805592287959,0.7654266594785505,0.23457334052144954,1e-05,0.9876244495400285,0.5625879179059932,0.43741207154451217
77,0.9884854164798703,0.7631297395028899,0.2368702603652414,1e-05,0.9878815665709234,0.5596453558027217,0.440354654746773
78,0.988510130780988,0.7532179097158719,0.2467820902841281,1e-05,0.9873003658995164,0.5609667607113323,0.43903323928866766
79,0.988437351136081,0.7493540848712478,0.25064591443644163,1e-05,0.9874602466557934,0.5629934494474292,0.4370065505525707
80,0.9885117548756894,0.7617472096354561,0.23825279036454394,1e-05,0.9873370760310013,0.5629828408756087,0.43701716967388593
81,0.9884192518955839,0.7624550411659005,0.23754495883409957,1e-05,0.9876546891389695,0.5630065055020088,0.4369935050474859
82,0.9885148516798441,0.7575604613639612,0.24243953797669537,1e-05,0.9869525290168493,0.5624537747518151,0.4375462252481849
83,0.9885168827213018,0.7576336293621401,0.24236637063785993,1e-05,0.9876136341981129,0.5632323912814655,0.4367676087185345
84,0.9883235139129436,0.7556177874845741,0.2443822131747693,1e-05,0.9874386565875163,0.5651111987839758,0.43488881176551886
85,0.9885471328697374,0.7665303898068656,0.23346961019313442,1e-05,0.9879636569360716,0.5610397637417887,0.4389602362582114
86,0.9885582011357873,0.7455295910152187,0.2544704084902738,1e-05,0.9879053119009575,0.5604318322333615,0.43956816776663854
87,0.9886142421612697,0.7505927486757261,0.24940725132427385,1e-05,0.9874861709839475,0.5636794873043499,0.4363205126956501
88,0.9886038422057059,0.7605247795581818,0.23947522044181824,1e-05,0.9875229095990679,0.5655327507879881,0.4344672386625172
89,0.9885257907145846,0.7589784536214002,0.24102154637859985,1e-05,0.9877864892503857,0.5630339199462823,0.4369660800537177
90,0.9885167497976691,0.7544456191558754,0.24555438018478123,1e-05,0.9876438985883662,0.565278338120047,0.43472165133045837
91,0.9886027648385647,0.7612622187728375,0.23873778122716247,1e-05,0.9876979104185526,0.5649075228556067,0.4350924876938879
92,0.9884196564687037,0.7569164798504352,0.24308352027319174,1e-05,0.9870778200900661,0.5654636389386337,0.4345363505118716
93,0.9884904187864962,0.7583307163641516,0.2416692842951918,1e-05,0.9872938863999021,0.5651921450564291,0.43480784439407616
94,0.9885590129194006,0.7644007680690394,0.2355992319309606,1e-05,0.9873673372564062,0.5661231669704471,0.43387684357904754
95,0.9885112113129776,0.7655240799737187,0.23447591989441255,1e-05,0.9877843197468108,0.5650707203730018,0.43492927962699823
96,0.9885884507567482,0.7699201178234235,0.23007988217657646,1e-05,0.9875704371823674,0.5662810638942549,0.4337189466552397
