epoch,acc,f1,loss,lr,precision,recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,0.8263647014324644,0.1382258870717204,0.8565638363361359,0.001,0.16638512484444948,0.38017305610619023,0.9693225263494306,0.23574189670317997,0.3010813414523032,0.8574766158002668,0.13553584505498936
1,0.9848350576594868,0.28433641376781515,0.33655334837668766,0.001,0.806927176901197,0.17693900694015674,0.9716278409535906,0.31267881393432617,0.19060309059851993,0.9554735517079851,0.1869739684383426
2,0.9862438622301659,0.35985497752847395,0.2397023576550779,0.001,0.8834072294752154,0.23386170034321535,0.9759878078393177,0.5149611635545713,0.19744578452236886,0.8472254081109983,0.36064104986401785
3,0.9865282481223081,0.3909040813754618,0.20863883210494455,0.001,0.9031094081897652,0.25743156234709036,0.976158496552864,0.4917174968044315,0.13113946830276893,0.9349871784184887,0.3305003832926792
4,0.9869669694288642,0.4183810809091459,0.18915482748926213,0.001,0.9155320485608768,0.27982373181236003,0.9764717601041878,0.5035520259257966,0.133051101085359,0.9291617685714654,0.34259002424974355
5,0.9869893834126734,0.427184576778549,0.17114790535606114,0.001,0.9201757114017959,0.2839875819771427,0.9730040916299398,0.36078518418084204,0.143269358483036,0.9816519349022249,0.22119183113089705
6,0.987106052120175,0.4385520536287696,0.16932199539336484,0.001,0.939034608151533,0.2974540273106731,0.9774137439980971,0.5366789419039161,0.12778955803508252,0.9249721322439414,0.3750950124411456
7,0.9869633253696746,0.43349883877631046,0.18901970613319263,0.001,0.9093614943918928,0.2995356476857467,0.97177692957684,0.30685919602360345,0.16269743706272766,0.9940558445137159,0.18175772373127727
8,0.9874522791499585,0.4425392769590284,0.15403871119549845,0.001,0.9458773423612645,0.2978697061802434,0.97617576976793,0.48634322871149116,0.12027702869567196,0.9508824279877992,0.32636922281400293
9,0.9876195856955199,0.4690980692188033,0.13778268948065497,0.001,0.9525120846465626,0.3181904168898421,0.976037483299728,0.47727367361034967,0.10038924164476648,0.9765588393253563,0.31462204166218244
10,0.9876280975552787,0.4651371981717844,0.13236332651788155,0.001,0.9503845092469612,0.31175788971636675,0.9786430950713368,0.5713180324672598,0.10655094617235977,0.9416894580410645,0.408089560217562
11,0.9875492361267056,0.4646590700521406,0.16371329326545242,0.001,0.9243154926637632,0.3222105921600508,0.9753633943279233,0.4518887980849342,0.11453877877345127,0.970321125688806,0.2944413484197802
12,0.9876660356479409,0.4742184334261491,0.13476391176206876,0.001,0.945362127723947,0.32100418615525805,0.9768649730007205,0.5117105498778082,0.1109011009731124,0.9517470809210719,0.3480454147916979
13,0.9877151899633154,0.47203513696394134,0.13089078796648346,0.0005,0.9520503129579324,0.3186532707670621,0.9777248644195826,0.5387673251396787,0.10538188282367403,0.9512785562371786,0.3751792802219897
14,0.9880176645464602,0.46111296288735043,0.14254771502672042,0.0005,0.9467363204576272,0.31176996812949664,0.9779625244900189,0.5440291113558069,0.09855188310673807,0.9580521177401585,0.37889706429127046
15,0.9880913902173,0.4936750882296963,0.11714503010817334,0.0005,0.9628104129723744,0.33679785480541463,0.9783643853347913,0.5565987276819955,0.09767507873805223,0.956345676320844,0.39262123287251566
16,0.9880959792474729,0.49299237217787095,0.11800550517782701,0.0005,0.9597894923876872,0.3371729549449102,0.9781115856845822,0.5570140908249711,0.12481834666918865,0.9240237163231436,0.39913209877182954
