epoch,acc,f1,loss,lr,val_acc,val_f1,val_loss
0,0.9784070622604505,0.08129105913999853,0.9187089421052849,0.001,0.9811644564687678,0.08432298387705753,0.915677026837273
1,0.978460533429036,0.15564429888551215,0.8443556902682887,0.001,0.9811644564687678,0.18609796569938153,0.8139020204544067
2,0.9784605292092382,0.30184400582735516,0.6981559907440591,0.001,0.9811644564687678,0.24391336745656697,0.7560866343236603
3,0.9784599906575363,0.3861277491118001,0.6138722527343615,0.001,0.9811601248462644,0.2674094063386453,0.7325905867382488
4,0.9792464196154501,0.4015199950838511,0.5984800062348358,0.001,0.9824802094856194,0.3149221995763019,0.6850777964676376
5,0.9802375689017034,0.4416942003026473,0.5583058004885648,0.001,0.9840141935686094,0.3158905931410536,0.6841093998039718
6,0.9824893928207128,0.48154313453530845,0.5184568588712574,0.001,0.978243412169735,0.3722209083822976,0.6277790902990156
7,0.9812524814521317,0.5582175333942987,0.4417824639683276,0.001,0.9847509185824774,0.2886134738152006,0.7113865308002033
8,0.9769611242598137,0.5707042264727364,0.4292957708898899,0.001,0.9822641595275001,0.42183604783716455,0.5781639455694013
9,0.9814523442656593,0.5926742717228105,0.40732573355193685,0.001,0.9767893631901361,0.4052394406985393,0.594760548751966
10,0.9810953092786063,0.6194088274398736,0.38059117256012637,0.001,0.984562958763764,0.45404919955582745,0.5459507925320516
11,0.9822695598138117,0.6640098100214933,0.3359901899785067,0.001,0.9868725622649741,0.46951679476594504,0.530483205234055
12,0.9834519081411108,0.6437534436715387,0.35624655632846125,0.001,0.9873262865353475,0.4717198705251238,0.5282801294748762
13,0.9844722236152244,0.6314216783616395,0.3685783190009868,0.001,0.9874364807542446,0.44626941142883975,0.5537305832964129
14,0.9862854464919166,0.6471002389784012,0.352899763436444,0.001,0.9868423200286596,0.4870981837795899,0.5129018109456628
15,0.9876465897644515,0.7329770363537611,0.2670229636462389,0.001,0.9854487950822949,0.5202800278115062,0.4797199827379885
16,0.9874910300811836,0.6744491432554427,0.3255508578984083,0.001,0.9878793849354297,0.5295643421400965,0.47043565785990354
17,0.9875909543670385,0.7428875022229895,0.2571124977770105,0.001,0.9871253714097284,0.5271873252581706,0.4728126800165767
18,0.9873932684417319,0.7475847396175418,0.25241526038245815,0.001,0.987883707063388,0.5285871941431434,0.47141280585685663
19,0.9882661209697217,0.6451971918608235,0.3548028094578633,0.001,0.9853148259947785,0.4947519460610584,0.5052480618510626
