epoch,acc,f1,loss,lr,val_acc,val_f1,val_loss
0,0.9603683356426459,0.20507110286899635,0.7949288922601041,0.001,0.9801403405392064,0.33148756702389337,0.668512454075096
1,0.9771058746671255,0.4499785359083485,0.5500214640545634,0.001,0.9834870274088024,0.46045919593456575,0.5395408093401816
2,0.9795517375511406,0.564528563710968,0.43547143740991573,0.001,0.9891476203910018,0.5689919902160104,0.43100800978398957
3,0.9845290751056334,0.6647069966502949,0.33529300262442735,0.001,0.9870303009463622,0.5941396835630974,0.40586030588740796
4,0.9823684017215155,0.6293708602939032,0.37062913706872314,0.001,0.9910488793280272,0.6060565572924319,0.3939434532570628
5,0.9861439382080484,0.678065158171266,0.3219348426941222,0.001,0.9912044585278604,0.6375532487852383,0.36244675121476166
6,0.9867591583623295,0.7217598591758086,0.27824014082419135,0.001,0.9903056843090902,0.6452143450753879,0.3547856549246121
7,0.9870575761373064,0.7114768129798164,0.2885231850421534,0.001,0.9915544533096583,0.6354351782165797,0.36456482178342026
8,0.9877195113000616,0.7396555814595349,0.2603444185404651,0.001,0.9905022815265486,0.6589541683154824,0.341045821135023
9,0.9875820513847655,0.7375673395870006,0.2624326604129994,0.001,0.9914637260732397,0.639926184067684,0.3600738159323161
10,0.9868239668090787,0.7320170215273325,0.26798297847266744,0.001,0.9904050536915264,0.6552790582707498,0.3447209522787449
11,0.9877173465437594,0.7130789324080786,0.2869210670479631,0.001,0.9908479657848325,0.6699272320333836,0.33007276796661644
12,0.9891713889299241,0.7814227539089929,0.21857724595913844,0.001,0.9892470061251547,0.6594399213790894,0.34056007862091064
13,0.9888000485643876,0.781753211026698,0.21824678884143323,0.001,0.9897007346153259,0.6539444569992808,0.34605553245122456
14,0.9886077584418576,0.7454998872976387,0.2545001127023612,0.001,0.9911482698094528,0.6796143540238913,0.3203856459761088
15,0.989694512523381,0.7714229021715907,0.22857709848775273,0.001,0.9909300656445259,0.48829551766404006,0.5117044717864653
16,0.9862476405316749,0.6914046472680252,0.3085953527319748,0.001,0.9913686561373483,0.5566303070667571,0.4433696929332429
17,0.9887459027556191,0.7577951495098857,0.24220485049011434,0.001,0.992135648706318,0.6599903127788442,0.34000969777065043
18,0.9895385464208316,0.7775482735802642,0.2224517264197358,0.0005,0.9912109253680812,0.6918489416088678,0.30815105839113216
19,0.9901078456798486,0.8076154117563129,0.19238458824368704,0.0005,0.990325127027731,0.6835390297712478,0.3164609702287522
20,0.9905533268388393,0.8060663785554666,0.19393362144453336,0.0005,0.9922199006629201,0.7125692525796131,0.28743074742038693
21,0.9906830914252627,0.8053422311765958,0.19465776882340421,0.0005,0.9920643473093489,0.7119171967548606,0.28808280324513935
22,0.9909400565434346,0.8206011507890921,0.17939884921090793,0.0005,0.9920967627415614,0.7170229533077341,0.28297704669226587
23,0.9911211391465854,0.8256847486559269,0.17431525134407314,0.0005,0.9923171511793558,0.7278644432008794,0.2721355567991206
24,0.9912433476574654,0.8202394022878292,0.17976059771217076,0.0005,0.9923624965996869,0.7332667856089836,0.2667332143910163
25,0.9912502372686842,0.8315640445304128,0.1684359554695872,0.0005,0.9925677560072029,0.7220586564688556,0.2779413435311444
26,0.9914629100698286,0.8323533234343065,0.16764667656569354,0.0005,0.9922998362937859,0.7310495882962658,0.2689504117037343
27,0.9913763564772311,0.8252940431105352,0.1747059568894648,0.0005,0.9920254629270165,0.7292261229152173,0.2707738770847827
28,0.9918033261742212,0.834994853861564,0.16500514613843598,0.00025,0.9920470603799398,0.7282133513847283,0.27178664861527163
29,0.991968073148643,0.8472084689275485,0.15279153094882458,0.00025,0.9921269970657551,0.7328223733775383,0.26717762662246164
30,0.9920732624235407,0.8475892767969486,0.1524107232030514,0.00025,0.9925137246604514,0.7387606364435855,0.2612393635564146
31,0.9921776367499765,0.8444836020997141,0.15551639790028599,0.00025,0.9926239194068234,0.7187978831012692,0.2812021168987308
32,0.9918731424660809,0.8415468720208227,0.1584531279791773,0.00025,0.9926520185132998,0.7384282192297741,0.26157178077022586
33,0.9922482656166617,0.850351212562713,0.14964878743728705,0.00025,0.9927989355230753,0.7271203746837852,0.2728796253162148
34,0.9921527947999734,0.8377368793023371,0.16226312069766288,0.000125,0.992297676812231,0.7348253632013777,0.26517463679862235
35,0.9924167837716836,0.8533757144370965,0.14662428556290347,0.000125,0.9925979903313966,0.7346445575224615,0.2653554424775385
36,0.9924558105721938,0.8337328884816539,0.16626711176559988,0.000125,0.9927081871876674,0.7372903011541451,0.2627096988458549
37,0.9925773412780424,0.8520365653444181,0.1479634347215163,6.25e-05,0.9926477042974624,0.7356658335280629,0.2643341664719371
38,0.9922959311346037,0.8474087915589325,0.15259120844106758,6.25e-05,0.992736287876568,0.7340679015733499,0.26593209842665005
39,0.9925728859627141,0.8477357333212827,0.15226426667871729,6.25e-05,0.9925418374812709,0.7388959447894476,0.2611040552105524
40,0.9926599833817609,0.8553500130640722,0.14464998693592782,6.25e-05,0.9926628233057208,0.7376579832186742,0.2623420167813259
41,0.9926537707843611,0.8586915945057321,0.14130840549426796,6.25e-05,0.9925612728152655,0.7322238103478356,0.26777618965216443
