epoch,acc,f1,loss,val_acc,val_f1,val_loss
0,0.9849865473185966,0.7179443588976662,0.2820556410127881,0.9919358673606885,0.8351689391200067,0.16483106089996133
1,0.9926280771334743,0.8612896143320798,0.1387103856779043,0.9942080845984582,0.8840463780278537,0.11595362193221023
2,0.9938839499322483,0.8847508222035929,0.1152491778338478,0.9949867183039935,0.9020246854080027,0.09797531460198126
3,0.9947160166396866,0.9018249523609926,0.09817504760905481,0.995434235008917,0.910877530878313,0.08912246910171892
4,0.9954523202298616,0.9173561163855293,0.08264388364192722,0.995903426159167,0.9201197556714517,0.07988024434851641
5,0.9951645413939343,0.910203498309077,0.0897965016509862,0.9959870312880831,0.9217535635135082,0.07824643648649181
6,0.9960410978083662,0.9280608217546665,0.07193917826405383,0.9963663193848065,0.9285121297117453,0.07148787024831851
7,0.9961642334644083,0.9300340625986737,0.06996593739883024,0.9965305200573588,0.9322398456496809,0.06776015429041493
8,0.9957675367883806,0.9205072343523993,0.0794927656933096,0.9966044250245469,0.9332469970536991,0.06675300294630092
9,0.9960384143243697,0.9264159238998027,0.07358407609520527,0.996007021707506,0.920680385398705,0.07931961454139083
10,0.9964761546595468,0.9369799139445789,0.06302008605542105,0.9967679384765114,0.9362377262594712,0.0637622736606566
11,0.9966704950022892,0.939057222183778,0.06094277783868644,0.9968129047796355,0.9374913906332236,0.0625086093468083
12,0.9968726863507483,0.9432395404931794,0.056760459511812696,0.9969742103437682,0.939260092133054,0.06073990792685018
13,0.9966573563899488,0.9393386039388992,0.06066139606110073,0.9969690252588422,0.9399947851347165,0.06000521492518772
14,0.9969013617101388,0.9434450376864268,0.056554962303588974,0.9966426205595135,0.9340785761973766,0.06592142388249563
15,0.9968776099585887,0.9428834673004471,0.05711653270953708,0.997076659466154,0.9419109106063843,0.0580890893137435
16,0.99701460041024,0.9458667582137799,0.05413324179370834,0.9971892003837343,0.9441439649767213,0.055856035103150944
17,0.9970976805588706,0.9485011289360499,0.05149887106395007,0.99715395085576,0.9434736168763945,0.05652638320347771
18,0.9970701447295836,0.9457366364174236,0.05426336358257645,0.9972327628527055,0.9442783594930192,0.05572164050698081
19,0.9968653291044016,0.942446048206739,0.057553951793261,0.9970474279905284,0.941491587477513,0.05850841246258274
20,0.9969613714845866,0.9435054175530122,0.05649458246695624,0.996994819992551,0.9403412321304756,0.05965876786952442
21,0.9973882529185996,0.9534892615853595,0.046510738414640505,0.9972373762721791,0.9456073424324918,0.054392657627412425
22,0.9974512930000169,0.9547043168909591,0.04529568310904082,0.9971957925576062,0.9450147094039661,0.05498529051616164
23,0.9974240894237674,0.9537409888375922,0.046259011162407854,0.9969649998985942,0.9389635056307168,0.06103649428941097
24,0.99730944627094,0.9511410252387269,0.0488589747612731,0.9973781670357913,0.9475423082434752,0.05245769175652483
25,0.9974264491822272,0.9535820503365976,0.04641794967089057,0.9974836273808375,0.9491223084866701,0.050877691433457675
26,0.9975855840169221,0.9567430466131445,0.043256953386855555,0.9974338486765697,0.948542447705165,0.05145755233477108
27,0.9974703541638518,0.9547372960423693,0.0452627039576306,0.9976017134073791,0.9514245197601254,0.048575480279810665
28,0.9976278208512538,0.9574341800085502,0.04256581999144983,0.9975938122875526,0.9514676066499259,0.04853239339001015
29,0.9975727396817357,0.9562996827171653,0.043700317282834765,0.9973522564873624,0.9469671144557359,0.05303288548435997
30,0.9976211677941628,0.9572336262028314,0.04276637379716861,0.9975645809716716,0.9508382831186905,0.04916171688130952
31,0.9975372091951349,0.9550125876937344,0.04498741230626556,0.9974726330295479,0.9490332922344431,0.05096670772562075
32,0.9977587231475645,0.9592869344609322,0.04071306553906789,0.9975530653143648,0.9506141493068868,0.04938585067314519
33,0.9973580230100884,0.9516820150930583,0.04831798490694167,0.9973239077595211,0.9461917839257961,0.05380821603426782
34,0.9977240393985629,0.9594776033406665,0.04052239665933349,0.9976482022347761,0.952296859295524,0.04770314074441216
35,0.9977130671148854,0.9587837610584773,0.04121623894152273,0.9976067351336455,0.9515416039494015,0.048458395970726334
36,0.9977202113324605,0.9588440911119177,0.0411559088880823,0.997655824600552,0.9521530920936035,0.04784690788642845
37,0.9978654066925942,0.9617221717604916,0.03827782825947679,0.9975052999691348,0.9495032251380396,0.05049677486196036
38,0.9977571483884365,0.959616066452071,0.04038393354792897,0.9976691249227604,0.9525188507346851,0.04748114934518709
39,0.9978741410219937,0.9605232715051568,0.03947672847487479,0.9976051490310848,0.9513260806824894,0.04867391931751066
40,0.9977971728489957,0.960582715084901,0.039417284915098945,0.9976270175659078,0.9517802696531542,0.04821973036681388
41,0.9976147033175455,0.9557556361356878,0.04424436385432796,0.9965025805947768,0.930271021485129,0.0697289784749349
42,0.9978053679849481,0.9606392587512603,0.03936074124873967,0.9976392067057803,0.9520003337157232,0.047999666324212924
43,0.9978980525566044,0.9618833466986659,0.0381166533013341,0.9976633984040175,0.9526987511109267,0.04730124892900937
44,0.997853448638409,0.9610310419144671,0.03896895808553286,0.9975589541334603,0.9509841749416524,0.04901582511825178
45,0.9977711964131608,0.95942981266217,0.040570187337829966,0.9976566269968822,0.9525684280810843,0.047431571998787884
46,0.9979371738608761,0.961436081573902,0.038563918393649345,0.9978146755914992,0.9555202741319411,0.0444797258081548
47,0.9979729529848793,0.9629608983130816,0.037039101666950014,0.9972533726013286,0.9455444919803434,0.054455507999688534
48,0.9979584958338095,0.9637293646939805,0.03627063530601947,0.9977771334112988,0.9545921386985523,0.045407861321415735
49,0.997644015807347,0.9562773083092554,0.04372269170072886,0.9974832664183036,0.9486873200391006,0.051312680000835525
50,0.9976326140325615,0.95615702243658,0.043842977574028205,0.9977086605538475,0.9532541905815278,0.046745809338599995
51,0.9977618877788962,0.9595371172121376,0.04046288276789394,0.9976427718822282,0.9523110940628116,0.04768890595715649
52,0.9979677917512051,0.9635838625524872,0.03641613744751277,0.9977694298953467,0.9543431671819894,0.04565683277807443
53,0.9979498915765035,0.9629834307777847,0.03701656924218364,0.9978117140892961,0.9553651279141157,0.044634872105852444
