epoch,acc,f1,loss,val_acc,val_f1,val_loss
0,0.9801750069821787,0.7364904053219218,0.26350959436151017,0.9882364327970304,0.8515267654033433,0.1484732345966568
1,0.9897569972172118,0.8752608545211672,0.12473914547883279,0.9913218526376618,0.889655606962784,0.11034439303721601
2,0.9917879656218646,0.9021052589193422,0.09789474108065778,0.9927004521701768,0.9092698349067342,0.09073016509326579
3,0.9929851454993089,0.9172321501030036,0.08276784989699634,0.9936333152721499,0.9221041518868062,0.07789584811319385
4,0.9937348061115944,0.9270592537648671,0.07294074623513291,0.9940875549501146,0.9272471350013164,0.0727528649986836
5,0.9941429621512778,0.931713665895469,0.068286334104531,0.9946849885565495,0.9353958080299416,0.06460419197005836
6,0.9945347933915624,0.9367393898554364,0.06326061014456359,0.9949564343394591,0.9385961507234657,0.0614038492765343
7,0.9949185831461385,0.9408892116220723,0.059110788377927756,0.9950631800712201,0.9393792516655393,0.06062074833446079
8,0.9951448379335,0.9440867458388471,0.05591325416115292,0.9952332356955573,0.9418714171090321,0.058128582890967874
9,0.9953568273316524,0.9464782585460715,0.05352174145392856,0.9953025908846604,0.9426747858960028,0.0573252141039971
10,0.9955321412250312,0.9483164302155114,0.0516835697844886,0.9951245919828526,0.9396562339705333,0.060343766029466665
11,0.9955991731727856,0.949110786468662,0.05088921353133798,0.9957635881085145,0.9480956441216302,0.05190435587836985
12,0.9957378632361777,0.9505634474410125,0.04943655255898746,0.9956694473648628,0.9470265898962467,0.052973410103753296
13,0.9959218320790787,0.9528966549326453,0.04710334506735467,0.9958584438029089,0.9496819071950968,0.050318092804903174
14,0.9960501655413393,0.9544406485531414,0.045559351446858624,0.9959610177323832,0.9508078444683761,0.049192155531623906
15,0.9961187743216927,0.9551012597498838,0.044898740250116205,0.9956028596089598,0.9455821630027559,0.05441783699724409
16,0.9961393646002688,0.9554330333958418,0.044566966604158195,0.9959566210619888,0.9500737221181741,0.049926277881825874
17,0.9962632867632902,0.9565758302001751,0.043424169799824906,0.9961084958754087,0.9523973843159034,0.04760261568409658
18,0.996311946657666,0.9572246262683854,0.04277537373161455,0.9960645926538964,0.9520902256345192,0.04790977436548088
19,0.9963531052769973,0.9575823953930747,0.042417604606925396,0.9963637235307554,0.9556539324466248,0.0443460675533752
20,0.996447641239093,0.9588414147518008,0.041158585248199125,0.996203462718523,0.9533809501873819,0.04661904981261805
21,0.996491666665377,0.9595425587626751,0.04045744123732486,0.9964173311988512,0.95605694968798,0.04394305031201993
22,0.9965094571377624,0.959539576994571,0.04046042300542893,0.9961882032759009,0.9535218680724066,0.04647813192759341
23,0.9965936477726315,0.9603342384056389,0.03966576159436103,0.9963948212084714,0.9558331399546032,0.04416686004539679
24,0.9966191188459508,0.9607385174964952,0.03926148250350478,0.9963271371279544,0.9550896103531994,0.044910389646800636
25,0.9966399382734508,0.9610689258126662,0.03893107418733382,0.9964922402075856,0.9570106475325356,0.04298935246746442
26,0.9967175421593656,0.9620568138814112,0.03794318611858881,0.9964677242246288,0.9569554911893711,0.04304450881062893
27,0.9967412504623507,0.9620872518015012,0.03791274819849876,0.9963151796867973,0.9555294608250696,0.04447053917493039
28,0.99665651774328,0.9610909174757394,0.038909082524260584,0.9964398851520136,0.9563518860186749,0.043648113981325024
29,0.9968204831933243,0.9631935261756356,0.0368064738243644,0.9965702302710354,0.95794174772257,0.042058252277430035
30,0.9968169250291342,0.963129881889238,0.036870118110762004,0.9961685053786339,0.9530550198335397,0.046944980166460336
31,0.99685657189952,0.9635714075871205,0.036428592412879594,0.996547364134189,0.9576282847171639,0.042371715282836155
32,0.9968783904999843,0.9638273779041412,0.03617262209585884,0.9965362765374239,0.9576237779001744,0.04237622209982565
33,0.9969135420451387,0.9641631180910688,0.03583688190893123,0.9965601236238117,0.9578999070483342,0.04210009295166584
34,0.9969096715665526,0.964138725195189,0.03586127480481103,0.9965236067597629,0.9572911258155142,0.04270887418448577
35,0.9969341326504946,0.9641449510375832,0.0358550489624167,0.9966093813292465,0.9583052158442854,0.04169478415571458
36,0.9970064941488685,0.9652507208309501,0.03474927916904988,0.9967134719093641,0.9598430217358104,0.040156978264189604
37,0.9970067626747646,0.9652405911457469,0.03475940885425311,0.9967156561058864,0.9596073067153407,0.04039269328465936
38,0.9969918764474099,0.9650183219179423,0.034981678082057606,0.9966845141603933,0.959534561512066,0.04046543848793409
39,0.997042956996208,0.9656660662234178,0.03433393377658219,0.9967677684293853,0.9603134022905813,0.039686597709418736
40,0.9970409655453343,0.9656700900815732,0.03432990991842677,0.9967945835482307,0.9606151239652383,0.03938487603476173
41,0.997080396152815,0.9658983161357063,0.03410168386429374,0.9967110174005491,0.9598211836048037,0.0401788163951963
42,0.9970925533327094,0.9660597976667491,0.033940202333250936,0.9967965246641148,0.9608166585540214,0.03918334144597862
43,0.9971359769938982,0.9665838883568844,0.03341611164311568,0.9965915343566247,0.9581782259700591,0.04182177402994089
44,0.9970999040384914,0.96607232007759,0.03392767992240992,0.996712488345584,0.9597453591332101,0.0402546408667899
45,0.9971601646175684,0.9670183982002979,0.03298160179970209,0.9967384106583066,0.9600375803590518,0.0399624196409482
46,0.9971472480666568,0.9667474234487579,0.03325257655124218,0.9968329547790059,0.9611581957392525,0.03884180426074747
47,0.9971449332889061,0.9667098070249746,0.033290192975025425,0.9966469480280291,0.9588603887554498,0.04113961124455023
48,0.9971981212191763,0.9673230108200458,0.032676989179954194,0.9966652633415328,0.9591790314393434,0.04082096856065661
