epoch,acc,f1,loss,lr,val_acc,val_f1,val_loss
0,0.9592239242871251,0.24012171282573083,0.7598782843720596,0.001,0.9543543278643515,0.29460015866608746,0.7053998466086598
1,0.9778002157675482,0.5128342265086001,0.4871657722819168,0.001,0.9828085999573226,0.31629085989125005,0.6837091382625884
2,0.9816100544634119,0.5656044143952627,0.43439558148384094,0.001,0.9747865347735649,0.4018726132612313,0.5981273972882634
3,0.9830133234505105,0.6202141920813417,0.3797858085780017,0.001,0.9838240563342001,0.4840745646341712,0.5159254459153234
4,0.9850058766592921,0.6549786219818402,0.34502137604012956,0.001,0.9858506511797948,0.5688825228572947,0.43111746659321065
5,0.9861123422078327,0.6868373082406753,0.31316269208899644,0.001,0.9832860880193457,0.4066732299011365,0.5933267700988635
6,0.9867614502400424,0.6953859614059988,0.30461403859400116,0.001,0.9862222740080504,0.5869148716462397,0.41308513890325493
7,0.9868597504311958,0.6905551489475554,0.30944484973375774,0.001,0.9867407843074968,0.6367548646125119,0.36324513538748815
8,0.9875003563619293,0.7115772279490412,0.28842277205095884,0.001,0.9853818210880313,0.522081925805691,0.47791807419430893
9,0.9877041135214072,0.7018881232469483,0.2981118770827234,0.001,0.9869330673091179,0.6377871384662864,0.36221286153371357
10,0.9883559214330353,0.7216468589232031,0.2783531409449282,0.001,0.9873133190965231,0.6431549945763783,0.3568450054236218
11,0.9881755195360268,0.7400110493191575,0.25998895068084243,0.001,0.985725320545973,0.5510303742062729,0.4489696257937271
12,0.9887567004271313,0.7531667512602511,0.24683324873974893,0.001,0.9881473030664224,0.6879428129280563,0.3120571870719437
13,0.9885958807658305,0.7480566542496724,0.2519433464096711,0.001,0.9873781362466053,0.6394938510076135,0.36050614899238653
14,0.989489263929097,0.7618974549448596,0.2381025449892061,0.001,0.9874062311332837,0.6724698427504143,0.32753015724958573
15,0.9890886154849973,0.7512515824189229,0.24874841771294584,0.001,0.9881516357438754,0.6663469366267719,0.3336530633732281
16,0.9892913000246065,0.7631133859400201,0.23688661340063652,0.0005,0.9886226184600222,0.6907085175007845,0.30929148249921545
17,0.9901236501415219,0.7935139848067697,0.2064860151932303,0.0005,0.9886226263721433,0.69442276722562,0.30557723277438004
18,0.9902950042644433,0.7878402257915091,0.21215977420849083,0.0005,0.9888494695182395,0.7217731148795744,0.2782268851204256
19,0.9903810203602884,0.791909207284978,0.20809079271502198,0.0005,0.9889207640580372,0.7223378994823557,0.2776621005176443
20,0.9906360997562915,0.8040850057011157,0.1959149942988843,0.0005,0.9882185965512706,0.65283068038721,0.34716931961279
21,0.9886274741286725,0.7409663863677894,0.2590336137640793,0.0005,0.9888754033409388,0.6833233290014014,0.31667667099859864
22,0.9903484770154531,0.7857773682448717,0.2142226324144718,0.0005,0.9892383834957021,0.7167085904990678,0.2832914095009323
23,0.9908375705765412,0.8028467864589354,0.19715321354106463,0.00025,0.9894198690895486,0.7285287058458919,0.2714712941541081
24,0.9909946174748177,0.8111991502542412,0.18880084974575886,0.00025,0.9894522644777214,0.7343547491900688,0.2656452508099311
25,0.9910768489394568,0.8132389476605221,0.18676105247134656,0.00025,0.9892534729653755,0.7262872452229525,0.2737127547770475
26,0.9910846824667096,0.8138745428120668,0.18612545728683472,0.00025,0.9892081169955498,0.7221786010581835,0.27782139894181646
27,0.9912752150434309,0.8072419595138162,0.19275803982684042,0.00025,0.9893226322874559,0.7262389601859371,0.27376103981406286
28,0.991391615530031,0.819733936174781,0.1802660638252191,0.000125,0.9895257132243266,0.7307126801625817,0.26928731983741827
29,0.9915658029834781,0.8270203713822154,0.17297962861778463,0.000125,0.9894068911012295,0.7348196063421469,0.2651803936578531
30,0.9915031466336377,0.8229194652717725,0.17708053472822746,0.000125,0.9894349891527564,0.7357303384131035,0.2642696615868965
31,0.9916176584969579,0.8283431321481424,0.171656867835374,0.000125,0.9895084247124933,0.7365638787767529,0.26343612122324717
32,0.9915289377744219,0.8198369090008525,0.18016309099914754,0.000125,0.9894954646583152,0.7289062026327691,0.271093797367231
33,0.9916682973899672,0.8262622390700652,0.17373776092993476,0.000125,0.9894025800502406,0.7306237706040914,0.2693762293959086
34,0.991750130347446,0.8271824076639868,0.17281759233601326,0.000125,0.9895473486554306,0.7349226437838732,0.2650773562161268
35,0.9917706533343391,0.8328676210568015,0.16713237894319855,6.25e-05,0.9896337405770226,0.7368987614074639,0.26310123859253604
36,0.9918491070249439,0.8299292088609881,0.17007079113901188,6.25e-05,0.989638052682961,0.7359764686727945,0.2640235313272054
37,0.9918924483050288,0.8126446467131969,0.1873553529777358,6.25e-05,0.9895214063931356,0.7323654457531145,0.2676345542468856
38,0.991596458759983,0.8172783838436667,0.1827216161563333,6.25e-05,0.9896250952661565,0.7286625836802795,0.2713374163197205
39,0.9918269615257735,0.8280364575639235,0.17196354243607648,3.125e-05,0.9896726212670318,0.7301867250847606,0.26981327491523943
40,0.9919371467776004,0.8334753228499826,0.1665246771500174,3.125e-05,0.9896661433498416,0.7301783799070173,0.2698216200929827
41,0.9919533537024945,0.8291669076522895,0.17083309234771055,3.125e-05,0.9897115140889599,0.7307286030423324,0.26927139695766755
42,0.9919809026528249,0.8382660648991577,0.16173393510084236,1.5625e-05,0.9897028930419314,0.7313863650887413,0.26861363491125867
